noise_strength,eve_rate,qber_mean
0.1027,0.3600,0.133401
0.1027,0.3750,0.134526
0.1027,0.3900,0.130860
0.1027,0.4050,0.139935
0.1027,0.4200,0.146675
0.1027,0.4350,0.152502
0.1027,0.4500,0.150444
0.1027,0.4650,0.146092
0.1027,0.4800,0.165330
0.1027,0.4950,0.164512
0.1027,0.5100,0.164398
0.1027,0.5250,0.163129
0.1027,0.5400,0.172146
0.1027,0.5550,0.176049
0.1027,0.5700,0.191382
0.1027,0.5850,0.193718
0.1027,0.6000,0.187410
0.1073,0.0000,0.053413
0.1073,0.0150,0.061463
0.1073,0.0300,0.068704
0.1073,0.0450,0.064923
0.1073,0.0600,0.066267
0.1073,0.0750,0.078834
0.1073,0.0900,0.073219
0.1073,0.1050,0.073527
0.1073,0.1200,0.086192
0.1073,0.1350,0.078531
0.1073,0.1500,0.093535
0.1073,0.1650,0.091103
0.1073,0.1800,0.092512
0.1073,0.1950,0.092203
0.1073,0.2100,0.105281
0.1073,0.2250,0.103335
0.1073,0.2400,0.105066
0.1073,0.2550,0.114222
0.1073,0.2700,0.117253
0.1073,0.2850,0.122620
0.1073,0.3000,0.117570
0.1073,0.3150,0.119157
0.1073,0.3300,0.128967
0.1073,0.3450,0.137089
0.1073,0.3600,0.139192
0.1073,0.3750,0.137388
0.1073,0.3900,0.135311
0.1073,0.4050,0.136085
0.1073,0.4200,0.147719
0.1073,0.4350,0.150103
0.1073,0.4500,0.154811
0.1073,0.4650,0.147783
0.1073,0.4800,0.165636
0.1073,0.4950,0.154995
0.1073,0.5100,0.170343
0.1073,0.5250,0.169010
0.1073,0.5400,0.165557
0.1073,0.5550,0.169661
0.1073,0.5700,0.177269
0.1073,0.5850,0.179689
0.1073,0.6000,0.202383
0.1120,0.0000,0.060899
0.1120,0.0150,0.059700
0.1120,0.0300,0.066777
0.1120,0.0450,0.061447
0.1120,0.0600,0.067102
0.1120,0.0750,0.072871
0.1120,0.0900,0.075954
0.1120,0.1050,0.075940
0.1120,0.1200,0.085294
0.1120,0.1350,0.095232
0.1120,0.1500,0.085314
0.1120,0.1650,0.089184
0.1120,0.1800,0.094057
0.1120,0.1950,0.095962
0.1120,0.2100,0.093667
0.1120,0.2250,0.108183
0.1120,0.2400,0.103101
0.1120,0.2550,0.108180
0.1120,0.2700,0.117431
0.1120,0.2850,0.120181
0.1120,0.3000,0.119961
0.1120,0.3150,0.126826
0.1120,0.3300,0.126683
0.1120,0.3450,0.128723
0.1120,0.3600,0.141869
0.1120,0.3750,0.134135
0.1120,0.3900,0.130785
0.1120,0.4050,0.145331
0.1120,0.4200,0.159140
0.1120,0.4350,0.151399
0.1120,0.4500,0.164705
0.1120,0.4650,0.147644
0.1120,0.4800,0.162441
0.1120,0.4950,0.168041
0.1120,0.5100,0.163775
0.1120,0.5250,0.169312
0.1120,0.5400,0.171912
0.1120,0.5550,0.177638
0.1120,0.5700,0.183104
0.1120,0.5850,0.185750
0.1120,0.6000,0.188980
0.1167,0.0000,0.056331
0.1167,0.0150,0.062303
0.1167,0.0300,0.063402
0.1167,0.0450,0.068614
0.1167,0.0600,0.072272
0.1167,0.0750,0.072645
0.1167,0.0900,0.080421
0.1167,0.1050,0.078529
0.1167,0.1200,0.087054
0.1167,0.1350,0.092576
0.1167,0.1500,0.090347
0.1167,0.1650,0.094434
0.1167,0.1800,0.094694
0.1167,0.1950,0.098098
0.1167,0.2100,0.110971
0.1167,0.2250,0.101098
0.1167,0.2400,0.114865
0.1167,0.2550,0.118593
0.1167,0.2700,0.119017
0.1167,0.2850,0.109954
0.1167,0.3000,0.131741
0.1167,0.3150,0.125587
0.1167,0.3300,0.131216
0.1167,0.3450,0.133157
0.1167,0.3600,0.135582
0.1167,0.3750,0.144641
0.1167,0.3900,0.151602
0.1167,0.4050,0.151839
0.1167,0.4200,0.157759
0.1167,0.4350,0.152309
0.1167,0.4500,0.159963
0.1167,0.4650,0.155435
0.1167,0.4800,0.174601
0.1167,0.4950,0.167825
0.1167,0.5100,0.174075
0.1167,0.5250,0.164309
0.1167,0.5400,0.174794
0.1167,0.5550,0.178771
0.1167,0.5700,0.196898
0.1167,0.5850,0.189888
0.1167,0.6000,0.189580
0.1213,0.0000,0.064512
0.1213,0.0150,0.062375
0.1213,0.0300,0.064864
0.1213,0.0450,0.076694
0.1213,0.0600,0.070859
0.1213,0.0750,0.079021
0.1213,0.0900,0.077136
0.1213,0.1050,0.083362
0.1213,0.1200,0.090117
0.1213,0.1350,0.087908
0.1213,0.1500,0.087921
0.1213,0.1650,0.100332
0.1213,0.1800,0.101298
0.1213,0.1950,0.101781
0.1213,0.2100,0.102019
0.1213,0.2250,0.117373
0.1213,0.2400,0.115224
0.1213,0.2550,0.119289
0.1213,0.2700,0.128486
0.1213,0.2850,0.127408
0.1213,0.3000,0.120537
0.1213,0.3150,0.130163
0.1213,0.3300,0.133497
0.1213,0.3450,0.136454
0.1213,0.3600,0.137717
0.1213,0.3750,0.141461
0.1213,0.3900,0.146961
0.1213,0.4050,0.146708
0.1213,0.4200,0.151448
0.1213,0.4350,0.151605
0.1213,0.4500,0.155885
0.1213,0.4650,0.157573
0.1213,0.4800,0.163354
0.1213,0.4950,0.183313
0.1213,0.5100,0.174697
0.1213,0.5250,0.186751
0.1213,0.5400,0.182257
0.1213,0.5550,0.180548
0.1213,0.5700,0.183702
0.1213,0.5850,0.191306
0.1213,0.6000,0.191779
0.1260,0.0000,0.061392
0.1260,0.0150,0.069138
0.1260,0.0300,0.073460
0.1260,0.0450,0.073825
0.1260,0.0600,0.072840
0.1260,0.0750,0.077574
0.1260,0.0900,0.082372
0.1260,0.1050,0.084495
0.1260,0.1200,0.089559
0.1260,0.1350,0.098621
0.1260,0.1500,0.094917
0.1260,0.1650,0.103383
0.1260,0.1800,0.100103
0.1260,0.1950,0.112532
0.1260,0.2100,0.100388
0.1260,0.2250,0.110575
0.1260,0.2400,0.114714
0.1260,0.2550,0.122909
0.1260,0.2700,0.120995
0.1260,0.2850,0.125622
0.1260,0.3000,0.131178
0.1260,0.3150,0.122638
0.1260,0.3300,0.134849
0.1260,0.3450,0.144715
0.1260,0.3600,0.141168
0.1260,0.3750,0.148591
0.1260,0.3900,0.148954
0.1260,0.4050,0.147816
0.1260,0.4200,0.151016
0.1260,0.4350,0.160703
0.1260,0.4500,0.163717
0.1260,0.4650,0.158298
0.1260,0.4800,0.168258
0.1260,0.4950,0.176668
0.1260,0.5100,0.161184
0.1260,0.5250,0.173819
0.1260,0.5400,0.190029
0.1260,0.5550,0.192921
0.1260,0.5700,0.192320
0.1260,0.5850,0.190270
0.1260,0.6000,0.187103
0.1307,0.0000,0.064122
0.1307,0.0150,0.075794
0.1307,0.0300,0.070395
0.1307,0.0450,0.073290
0.1307,0.0600,0.087826
0.1307,0.0750,0.079695
0.1307,0.0900,0.088184
0.1307,0.1050,0.099881
0.1307,0.1200,0.087569
0.1307,0.1350,0.095219
0.1307,0.1500,0.092038
0.1307,0.1650,0.106803
0.1307,0.1800,0.094748
0.1307,0.1950,0.102062
0.1307,0.2100,0.112582
0.1307,0.2250,0.120260
0.1307,0.2400,0.114471
0.1307,0.2550,0.121068
0.1307,0.2700,0.123382
0.1307,0.2850,0.125367
0.1307,0.3000,0.128539
0.1307,0.3150,0.131519
0.1307,0.3300,0.129941
0.1307,0.3450,0.133209
0.1307,0.3600,0.145283
0.1307,0.3750,0.146270
0.1307,0.3900,0.146190
0.1307,0.4050,0.153000
0.1307,0.4200,0.157391
0.1307,0.4350,0.152213
0.1307,0.4500,0.160828
0.1307,0.4650,0.153170
0.1307,0.4800,0.169207
0.1307,0.4950,0.173238
0.1307,0.5100,0.171726
0.1307,0.5250,0.178219
0.1307,0.5400,0.184156
0.1307,0.5550,0.193499
0.1307,0.5700,0.181907
0.1307,0.5850,0.191525
0.1307,0.6000,0.200948
0.1353,0.0000,0.063706
0.1353,0.0150,0.068709
0.1353,0.0300,0.074835
0.1353,0.0450,0.078668
0.1353,0.0600,0.076371
0.1353,0.0750,0.083875
0.1353,0.0900,0.086225
0.1353,0.1050,0.094002
0.1353,0.1200,0.096786
0.1353,0.1350,0.097317
0.1353,0.1500,0.098685
0.1353,0.1650,0.096107
0.1353,0.1800,0.107373
0.1353,0.1950,0.109918
0.1353,0.2100,0.112597
0.1353,0.2250,0.120117
0.1353,0.2400,0.122983
0.1353,0.2550,0.121598
0.1353,0.2700,0.119140
0.1353,0.2850,0.127231
0.1353,0.3000,0.134326
0.1353,0.3150,0.131486
0.1353,0.3300,0.136936
0.1353,0.3450,0.150958
0.1353,0.3600,0.145399
0.1353,0.3750,0.144101
0.1353,0.3900,0.150371
0.1353,0.4050,0.152213
0.1353,0.4200,0.167655
0.1353,0.4350,0.161544
0.1353,0.4500,0.167776
0.1353,0.4650,0.166377
0.1353,0.4800,0.164887
0.1353,0.4950,0.181482
0.1353,0.5100,0.171176
0.1353,0.5250,0.190151
0.1353,0.5400,0.184712
0.1353,0.5550,0.192160
0.1353,0.5700,0.183941
0.1353,0.5850,0.187354
0.1353,0.6000,0.197322
0.1400,0.0000,0.061153
0.1400,0.0150,0.072961
0.1400,0.0300,0.072680
0.1400,0.0450,0.081042
0.1400,0.0600,0.083331
0.1400,0.0750,0.083642
0.1400,0.0900,0.092702
0.1400,0.1050,0.094117
0.1400,0.1200,0.092894
0.1400,0.1350,0.095624
0.1400,0.1500,0.108420
0.1400,0.1650,0.106145
0.1400,0.1800,0.108224
0.1400,0.1950,0.107025
0.1400,0.2100,0.116810
0.1400,0.2250,0.115127
0.1400,0.2400,0.114982
0.1400,0.2550,0.127293
0.1400,0.2700,0.126428
0.1400,0.2850,0.133698
0.1400,0.3000,0.142173
0.1400,0.3150,0.131096
0.1400,0.3300,0.136869
0.1400,0.3450,0.144656
0.1400,0.3600,0.147726
0.1400,0.3750,0.144266
0.1400,0.3900,0.155625
0.1400,0.4050,0.154220
0.1400,0.4200,0.158984
0.1400,0.4350,0.158086
0.1400,0.4500,0.169056
0.1400,0.4650,0.164468
0.1400,0.4800,0.168797
0.1400,0.4950,0.170034
0.1400,0.5100,0.169790
0.1400,0.5250,0.174348
0.1400,0.5400,0.184462
0.1400,0.5550,0.186729
0.1400,0.5700,0.188790
0.1400,0.5850,0.196030
0.1400,0.6000,0.207171
