noise_strength,eve_rate,qber_mean
0.0300,0.0600,0.031317
0.0300,0.0750,0.033156
0.0300,0.0900,0.034851
0.0300,0.1050,0.038803
0.0300,0.1200,0.053310
0.0300,0.1350,0.048676
0.0300,0.1500,0.049200
0.0300,0.1650,0.052783
0.0300,0.1800,0.055828
0.0300,0.1950,0.061261
0.0300,0.2100,0.066663
0.0300,0.2250,0.066629
0.0300,0.2400,0.075242
0.0300,0.2550,0.077322
0.0300,0.2700,0.074664
0.0300,0.2850,0.081857
0.0300,0.3000,0.092092
0.0300,0.3150,0.089784
0.0300,0.3300,0.088380
0.0300,0.3450,0.102813
0.0300,0.3600,0.100649
0.0300,0.3750,0.104452
0.0300,0.3900,0.101519
0.0300,0.4050,0.112448
0.0300,0.4200,0.114371
0.0300,0.4350,0.124757
0.0300,0.4500,0.122050
0.0300,0.4650,0.130906
0.0300,0.4800,0.132539
0.0300,0.4950,0.125048
0.0300,0.5100,0.129077
0.0300,0.5250,0.139387
0.0300,0.5400,0.151091
0.0300,0.5550,0.157900
0.0300,0.5700,0.146098
0.0300,0.5850,0.160676
0.0300,0.6000,0.158367
0.0400,0.0000,0.019083
0.0400,0.0150,0.024249
0.0400,0.0300,0.028142
0.0400,0.0450,0.032863
0.0400,0.0600,0.035095
0.0400,0.0750,0.035367
0.0400,0.0900,0.041044
0.0400,0.1050,0.047274
0.0400,0.1200,0.048325
0.0400,0.1350,0.051904
0.0400,0.1500,0.060320
0.0400,0.1650,0.061918
0.0400,0.1800,0.064738
0.0400,0.1950,0.065521
0.0400,0.2100,0.066055
0.0400,0.2250,0.074370
0.0400,0.2400,0.079058
0.0400,0.2550,0.082331
0.0400,0.2700,0.087415
0.0400,0.2850,0.089437
0.0400,0.3000,0.093052
0.0400,0.3150,0.088078
0.0400,0.3300,0.102700
0.0400,0.3450,0.096694
0.0400,0.3600,0.107098
0.0400,0.3750,0.102298
0.0400,0.3900,0.109864
0.0400,0.4050,0.117290
0.0400,0.4200,0.112748
0.0400,0.4350,0.124515
0.0400,0.4500,0.129197
0.0400,0.4650,0.129474
0.0400,0.4800,0.134789
0.0400,0.4950,0.139769
0.0400,0.5100,0.147272
0.0400,0.5250,0.151390
0.0400,0.5400,0.142660
0.0400,0.5550,0.155313
0.0400,0.5700,0.162176
0.0400,0.5850,0.157918
0.0400,0.6000,0.160355
0.0500,0.0000,0.025356
0.0500,0.0150,0.024936
0.0500,0.0300,0.033002
0.0500,0.0450,0.039442
0.0500,0.0600,0.038363
0.0500,0.0750,0.042307
0.0500,0.0900,0.043540
0.0500,0.1050,0.053620
0.0500,0.1200,0.054898
0.0500,0.1350,0.054248
0.0500,0.1500,0.060939
0.0500,0.1650,0.069206
0.0500,0.1800,0.061666
0.0500,0.1950,0.074503
0.0500,0.2100,0.080079
0.0500,0.2250,0.079032
0.0500,0.2400,0.079607
0.0500,0.2550,0.086597
0.0500,0.2700,0.085403
0.0500,0.2850,0.086188
0.0500,0.3000,0.097035
0.0500,0.3150,0.099129
0.0500,0.3300,0.108532
0.0500,0.3450,0.099520
0.0500,0.3600,0.118298
0.0500,0.3750,0.115627
0.0500,0.3900,0.109254
0.0500,0.4050,0.120186
0.0500,0.4200,0.133677
0.0500,0.4350,0.127732
0.0500,0.4500,0.134342
0.0500,0.4650,0.132527
0.0500,0.4800,0.141047
0.0500,0.4950,0.137808
0.0500,0.5100,0.149301
0.0500,0.5250,0.146184
0.0500,0.5400,0.150179
0.0500,0.5550,0.154639
0.0500,0.5700,0.162911
0.0500,0.5850,0.152095
0.0500,0.6000,0.172712
0.0600,0.0000,0.028603
0.0600,0.0150,0.033242
0.0600,0.0300,0.038532
0.0600,0.0450,0.039465
0.0600,0.0600,0.042666
0.0600,0.0750,0.050287
0.0600,0.0900,0.049754
0.0600,0.1050,0.054373
0.0600,0.1200,0.057011
0.0600,0.1350,0.064099
0.0600,0.1500,0.062934
0.0600,0.1650,0.065833
0.0600,0.1800,0.068122
0.0600,0.1950,0.068716
0.0600,0.2100,0.076241
0.0600,0.2250,0.082434
0.0600,0.2400,0.091350
0.0600,0.2550,0.089997
0.0600,0.2700,0.103288
0.0600,0.2850,0.097683
0.0600,0.3000,0.103338
0.0600,0.3150,0.103684
0.0600,0.3300,0.114320
0.0600,0.3450,0.113275
0.0600,0.3600,0.112123
0.0600,0.3750,0.117427
0.0600,0.3900,0.130630
0.0600,0.4050,0.121196
0.0600,0.4200,0.129262
0.0600,0.4350,0.131085
0.0600,0.4500,0.129243
0.0600,0.4650,0.140474
0.0600,0.4800,0.149103
0.0600,0.4950,0.148400
0.0600,0.5100,0.146271
0.0600,0.5250,0.157263
0.0600,0.5400,0.164132
0.0600,0.5550,0.161919
0.0600,0.5700,0.156319
0.0600,0.5850,0.167347
0.0600,0.6000,0.178605
0.0700,0.0000,0.031218
0.0700,0.0150,0.037840
0.0700,0.0300,0.044187
0.0700,0.0450,0.045180
0.0700,0.0600,0.054543
0.0700,0.0750,0.047698
0.0700,0.0900,0.049264
0.0700,0.1050,0.062173
0.0700,0.1200,0.064411
0.0700,0.1350,0.060997
0.0700,0.1500,0.065571
0.0700,0.1650,0.073603
0.0700,0.1800,0.075582
0.0700,0.1950,0.078598
0.0700,0.2100,0.076071
0.0700,0.2250,0.090167
0.0700,0.2400,0.090278
0.0700,0.2550,0.086984
0.0700,0.2700,0.108872
0.0700,0.2850,0.095641
0.0700,0.3000,0.103150
0.0700,0.3150,0.115997
0.0700,0.3300,0.109044
0.0700,0.3450,0.113579
0.0700,0.3600,0.120395
0.0700,0.3750,0.114665
0.0700,0.3900,0.125915
0.0700,0.4050,0.128632
0.0700,0.4200,0.130880
0.0700,0.4350,0.134837
0.0700,0.4500,0.139431
0.0700,0.4650,0.140196
0.0700,0.4800,0.152047
0.0700,0.4950,0.153159
0.0700,0.5100,0.151268
0.0700,0.5250,0.147206
0.0700,0.5400,0.152567
0.0700,0.5550,0.165996
0.0700,0.5700,0.160732
0.0700,0.5850,0.176068
0.0700,0.6000,0.174589
0.0800,0.0000,0.043552
0.0800,0.0150,0.046260
0.0800,0.0300,0.047855
0.0800,0.0450,0.048574
0.0800,0.0600,0.057428
0.0800,0.0750,0.058011
0.0800,0.0900,0.058652
0.0800,0.1050,0.059066
0.0800,0.1200,0.073564
0.0800,0.1350,0.067177
0.0800,0.1500,0.073577
0.0800,0.1650,0.075958
0.0800,0.1800,0.086028
0.0800,0.1950,0.082270
0.0800,0.2100,0.092412
0.0800,0.2250,0.083107
0.0800,0.2400,0.098728
0.0800,0.2550,0.097940
0.0800,0.2700,0.104135
0.0800,0.2850,0.103215
0.0800,0.3000,0.111263
0.0800,0.3150,0.119251
0.0800,0.3300,0.110014
0.0800,0.3450,0.123647
0.0800,0.3600,0.124941
0.0800,0.3750,0.128826
0.0800,0.3900,0.132215
0.0800,0.4050,0.128450
0.0800,0.4200,0.136938
0.0800,0.4350,0.143065
0.0800,0.4500,0.148055
0.0800,0.4650,0.145808
0.0800,0.4800,0.151237
0.0800,0.4950,0.156015
0.0800,0.5100,0.163774
0.0800,0.5250,0.159666
0.0800,0.5400,0.159729
0.0800,0.5550,0.166313
0.0800,0.5700,0.161781
0.0800,0.5850,0.173847
0.0800,0.6000,0.178496
0.0900,0.0000,0.039159
0.0900,0.0150,0.047992
0.0900,0.0300,0.057088
0.0900,0.0450,0.055500
0.0900,0.0600,0.063373
0.0900,0.0750,0.056684
0.0900,0.0900,0.064175
0.0900,0.1050,0.076206
0.0900,0.1200,0.076145
0.0900,0.1350,0.079442
0.0900,0.1500,0.075521
0.0900,0.1650,0.081101
0.0900,0.1800,0.087666
0.0900,0.1950,0.081965
0.0900,0.2100,0.089057
0.0900,0.2250,0.100171
0.0900,0.2400,0.098881
0.0900,0.2550,0.102799
0.0900,0.2700,0.107944
0.0900,0.2850,0.112834
0.0900,0.3000,0.115460
0.0900,0.3150,0.110954
0.0900,0.3300,0.122004
0.0900,0.3450,0.124659
0.0900,0.3600,0.126768
0.0900,0.3750,0.132451
0.0900,0.3900,0.128350
0.0900,0.4050,0.147549
0.0900,0.4200,0.148431
0.0900,0.4350,0.149416
0.0900,0.4500,0.154812
0.0900,0.4650,0.156750
0.0900,0.4800,0.156941
0.0900,0.4950,0.158996
0.0900,0.5100,0.162235
0.0900,0.5250,0.162083
0.0900,0.5400,0.164208
0.0900,0.5550,0.168472
0.0900,0.5700,0.189969
0.0900,0.5850,0.173759
0.0900,0.6000,0.186249
0.1000,0.0000,0.050146
0.1000,0.0150,0.057735
0.1000,0.0300,0.056614
0.1000,0.0450,0.058764
0.1000,0.0600,0.068581
0.1000,0.0750,0.063490
0.1000,0.0900,0.070364
0.1000,0.1050,0.076567
0.1000,0.1200,0.081827
0.1000,0.1350,0.077480
0.1000,0.1500,0.084218
0.1000,0.1650,0.091218
0.1000,0.1800,0.090618
0.1000,0.1950,0.095743
0.1000,0.2100,0.104064
0.1000,0.2250,0.098114
0.1000,0.2400,0.102289
0.1000,0.2550,0.104520
0.1000,0.2700,0.104392
0.1000,0.2850,0.121070
0.1000,0.3000,0.118518
0.1000,0.3150,0.110480
0.1000,0.3300,0.125211
0.1000,0.3450,0.136359
0.1000,0.3600,0.134040
0.1000,0.3750,0.132486
0.1000,0.3900,0.135724
0.1000,0.4050,0.131349
0.1000,0.4200,0.148000
0.1000,0.4350,0.141863
0.1000,0.4500,0.150920
0.1000,0.4650,0.163959
0.1000,0.4800,0.151429
0.1000,0.4950,0.157752
0.1000,0.5100,0.166019
0.1000,0.5250,0.159928
0.1000,0.5400,0.169206
0.1000,0.5550,0.180609
0.1000,0.5700,0.169750
0.1000,0.5850,0.172495
0.1000,0.6000,0.181387
0.1100,0.0000,0.056997
0.1100,0.0150,0.056385
0.1100,0.0300,0.056945
0.1100,0.0450,0.066123
0.1100,0.0600,0.065361
0.1100,0.0750,0.071999
0.1100,0.0900,0.073428
0.1100,0.1050,0.078402
0.1100,0.1200,0.075849
0.1100,0.1350,0.078552
0.1100,0.1500,0.090043
0.1100,0.1650,0.094721
0.1100,0.1800,0.094241
0.1100,0.1950,0.096704
0.1100,0.2100,0.106682
0.1100,0.2250,0.099072
0.1100,0.2400,0.108322
0.1100,0.2550,0.113342
0.1100,0.2700,0.120889
0.1100,0.2850,0.115983
0.1100,0.3000,0.128275
0.1100,0.3150,0.130785
0.1100,0.3300,0.125227
0.1100,0.3450,0.126923
0.1100,0.3600,0.127440
0.1100,0.3750,0.138069
0.1100,0.3900,0.139545
0.1100,0.4050,0.141655
0.1100,0.4200,0.145692
0.1100,0.4350,0.156790
0.1100,0.4500,0.151147
0.1100,0.4650,0.156978
0.1100,0.4800,0.165672
0.1100,0.4950,0.164436
0.1100,0.5100,0.176313
0.1100,0.5250,0.178167
0.1100,0.5400,0.178179
0.1100,0.5550,0.188508
0.1100,0.5700,0.174713
0.1100,0.5850,0.185224
0.1100,0.6000,0.188479
0.1200,0.0000,0.065177
0.1200,0.0150,0.063303
0.1200,0.0300,0.071414
0.1200,0.0450,0.074206
0.1200,0.0600,0.071924
0.1200,0.0750,0.070325
0.1200,0.0900,0.077505
0.1200,0.1050,0.089256
0.1200,0.1200,0.087282
0.1200,0.1350,0.090423
0.1200,0.1500,0.098770
0.1200,0.1650,0.097441
0.1200,0.1800,0.099399
0.1200,0.1950,0.109013
0.1200,0.2100,0.111969
0.1200,0.2250,0.103598
0.1200,0.2400,0.118643
0.1200,0.2550,0.115199
0.1200,0.2700,0.118729
0.1200,0.2850,0.123163
0.1200,0.3000,0.127676
0.1200,0.3150,0.122554
0.1200,0.3300,0.127751
0.1200,0.3450,0.135266
0.1200,0.3600,0.136211
0.1200,0.3750,0.149795
0.1200,0.3900,0.146775
0.1200,0.4050,0.148299
0.1200,0.4200,0.160517
0.1200,0.4350,0.170836
0.1200,0.4500,0.162379
0.1200,0.4650,0.171907
0.1200,0.4800,0.160384
0.1200,0.4950,0.166151
0.1200,0.5100,0.174204
0.1200,0.5250,0.167917
0.1200,0.5400,0.178094
0.1200,0.5550,0.190690
0.1200,0.5700,0.184390
0.1200,0.5850,0.183211
0.1200,0.6000,0.181837
0.1300,0.0000,0.063286
0.1300,0.0150,0.071533
0.1300,0.0300,0.073744
0.1300,0.0450,0.078914
0.1300,0.0600,0.075702
0.1300,0.0750,0.079159
0.1300,0.0900,0.079420
0.1300,0.1050,0.082946
0.1300,0.1200,0.088766
0.1300,0.1350,0.093645
0.1300,0.1500,0.100327
0.1300,0.1650,0.091492
0.1300,0.1800,0.098589
0.1300,0.1950,0.108090
0.1300,0.2100,0.107613
0.1300,0.2250,0.109414
0.1300,0.2400,0.119688
0.1300,0.2550,0.120124
0.1300,0.2700,0.122644
0.1300,0.2850,0.123191
0.1300,0.3000,0.136414
0.1300,0.3150,0.135577
0.1300,0.3300,0.136037
0.1300,0.3450,0.132901
0.1300,0.3600,0.148891
0.1300,0.3750,0.159080
0.1300,0.3900,0.153564
0.1300,0.4050,0.150768
0.1300,0.4200,0.152132
0.1300,0.4350,0.152820
0.1300,0.4500,0.161976
0.1300,0.4650,0.162435
0.1300,0.4800,0.176316
0.1300,0.4950,0.172815
0.1300,0.5100,0.177375
0.1300,0.5250,0.174244
0.1300,0.5400,0.179048
0.1300,0.5550,0.185077
0.1300,0.5700,0.192710
0.1300,0.5850,0.196782
0.1300,0.6000,0.201784
0.1400,0.0000,0.068995
0.1400,0.0150,0.076224
0.1400,0.0300,0.079561
0.1400,0.0450,0.076794
0.1400,0.0600,0.081095
0.1400,0.0750,0.086952
0.1400,0.0900,0.094415
0.1400,0.1050,0.091299
0.1400,0.1200,0.092458
0.1400,0.1350,0.095561
0.1400,0.1500,0.109433
0.1400,0.1650,0.109025
0.1400,0.1800,0.105767
0.1400,0.1950,0.105004
0.1400,0.2100,0.118399
0.1400,0.2250,0.116478
0.1400,0.2400,0.114868
0.1400,0.2550,0.123429
0.1400,0.2700,0.130214
0.1400,0.2850,0.119196
0.1400,0.3000,0.131859
0.1400,0.3150,0.139573
0.1400,0.3300,0.142819
0.1400,0.3450,0.147686
0.1400,0.3600,0.136740
0.1400,0.3750,0.153460
0.1400,0.3900,0.155364
0.1400,0.4050,0.150489
0.1400,0.4200,0.163760
0.1400,0.4350,0.163986
0.1400,0.4500,0.175086
0.1400,0.4650,0.173987
0.1400,0.4800,0.178070
0.1400,0.4950,0.169235
0.1400,0.5100,0.175929
0.1400,0.5250,0.185660
0.1400,0.5400,0.187264
0.1400,0.5550,0.194865
0.1400,0.5700,0.195918
0.1400,0.5850,0.196476
0.1400,0.6000,0.202829
0.1500,0.0000,0.066419
0.1500,0.0150,0.074244
0.1500,0.0300,0.086585
0.1500,0.0450,0.088494
0.1500,0.0600,0.088881
0.1500,0.0750,0.093674
0.1500,0.0900,0.093332
0.1500,0.1050,0.100429
0.1500,0.1200,0.097703
0.1500,0.1350,0.106269
0.1500,0.1500,0.101976
0.1500,0.1650,0.109951
0.1500,0.1800,0.114532
0.1500,0.1950,0.112437
0.1500,0.2100,0.117088
0.1500,0.2250,0.125200
0.1500,0.2400,0.119857
0.1500,0.2550,0.126491
0.1500,0.2700,0.127085
0.1500,0.2850,0.134690
0.1500,0.3000,0.138185
0.1500,0.3150,0.146234
0.1500,0.3300,0.150169
0.1500,0.3450,0.147730
0.1500,0.3600,0.155005
0.1500,0.3750,0.151946
0.1500,0.3900,0.162644
0.1500,0.4050,0.163501
0.1500,0.4200,0.160939
0.1500,0.4350,0.162301
0.1500,0.4500,0.170764
0.1500,0.4650,0.170563
0.1500,0.4800,0.173047
0.1500,0.4950,0.177934
0.1500,0.5100,0.186505
0.1500,0.5250,0.186777
0.1500,0.5400,0.193639
0.1500,0.5550,0.185917
0.1500,0.5700,0.190099
0.1500,0.5850,0.198556
0.1500,0.6000,0.194276
0.1600,0.0000,0.077395
0.1600,0.0150,0.079467
0.1600,0.0300,0.087462
0.1600,0.0450,0.094825
0.1600,0.0600,0.099924
0.1600,0.0750,0.091078
0.1600,0.0900,0.100046
0.1600,0.1050,0.104441
0.1600,0.1200,0.101079
0.1600,0.1350,0.101153
0.1600,0.1500,0.105970
0.1600,0.1650,0.110598
0.1600,0.1800,0.119441
0.1600,0.1950,0.122139
0.1600,0.2100,0.123728
0.1600,0.2250,0.129022
0.1600,0.2400,0.125908
0.1600,0.2550,0.127949
0.1600,0.2700,0.126644
0.1600,0.2850,0.145551
0.1600,0.3000,0.149278
0.1600,0.3150,0.145029
0.1600,0.3300,0.153334
0.1600,0.3450,0.149675
0.1600,0.3600,0.153510
0.1600,0.3750,0.160220
0.1600,0.3900,0.155474
0.1600,0.4050,0.175587
0.1600,0.4200,0.174237
0.1600,0.4350,0.171308
0.1600,0.4500,0.169391
0.1600,0.4650,0.175604
0.1600,0.4800,0.185272
0.1600,0.4950,0.193205
0.1600,0.5100,0.174682
0.1600,0.5250,0.186065
0.1600,0.5400,0.189326
0.1600,0.5550,0.194835
0.1600,0.5700,0.201979
0.1600,0.5850,0.203107
0.1600,0.6000,0.206852
0.1700,0.0000,0.084197
0.1700,0.0150,0.086547
0.1700,0.0300,0.094837
0.1700,0.0450,0.091133
0.1700,0.0600,0.098447
0.1700,0.0750,0.110303
0.1700,0.0900,0.107736
0.1700,0.1050,0.112114
0.1700,0.1200,0.112840
0.1700,0.1350,0.116546
0.1700,0.1500,0.112627
0.1700,0.1650,0.121973
0.1700,0.1800,0.123998
0.1700,0.1950,0.132813
0.1700,0.2100,0.143537
0.1700,0.2250,0.132490
0.1700,0.2400,0.133558
0.1700,0.2550,0.131043
0.1700,0.2700,0.140371
0.1700,0.2850,0.143856
0.1700,0.3000,0.147167
0.1700,0.3150,0.150668
0.1700,0.3300,0.154215
0.1700,0.3450,0.162530
0.1700,0.3600,0.159121
0.1700,0.3750,0.166398
0.1700,0.3900,0.166079
0.1700,0.4050,0.180567
0.1700,0.4200,0.170892
0.1700,0.4350,0.170351
0.1700,0.4500,0.175189
0.1700,0.4650,0.173951
0.1700,0.4800,0.185373
0.1700,0.4950,0.196236
0.1700,0.5100,0.189022
0.1700,0.5250,0.201400
0.1700,0.5400,0.200120
0.1700,0.5550,0.200917
0.1700,0.5700,0.204224
0.1700,0.5850,0.201383
0.1700,0.6000,0.207699
0.1800,0.0000,0.094861
0.1800,0.0150,0.094870
0.1800,0.0300,0.098315
0.1800,0.0450,0.098637
0.1800,0.0600,0.099338
0.1800,0.0750,0.103636
0.1800,0.0900,0.109063
0.1800,0.1050,0.111063
0.1800,0.1200,0.110271
0.1800,0.1350,0.110409
0.1800,0.1500,0.122777
0.1800,0.1650,0.123240
0.1800,0.1800,0.131340
0.1800,0.1950,0.127382
0.1800,0.2100,0.136264
0.1800,0.2250,0.135625
0.1800,0.2400,0.133870
0.1800,0.2550,0.142018
0.1800,0.2700,0.145141
0.1800,0.2850,0.151464
0.1800,0.3000,0.149792
0.1800,0.3150,0.157980
0.1800,0.3300,0.164948
0.1800,0.3450,0.160132
0.1800,0.3600,0.166906
0.1800,0.3750,0.159874
0.1800,0.3900,0.167969
0.1800,0.4050,0.163856
0.1800,0.4200,0.170614
0.1800,0.4350,0.169293
0.1800,0.4500,0.180392
0.1800,0.4650,0.194674
0.1800,0.4800,0.185682
0.1800,0.4950,0.193230
0.1800,0.5100,0.191694
0.1800,0.5250,0.194084
0.1800,0.5400,0.193811
0.1800,0.5550,0.195830
0.1800,0.5700,0.208705
0.1800,0.5850,0.208102
0.1800,0.6000,0.210029
0.1900,0.0000,0.097930
0.1900,0.0150,0.089366
0.1900,0.0300,0.108332
0.1900,0.0450,0.105502
0.1900,0.0600,0.108068
0.1900,0.0750,0.112607
0.1900,0.0900,0.115438
0.1900,0.1050,0.118740
0.1900,0.1200,0.131227
0.1900,0.1350,0.119055
0.1900,0.1500,0.122279
0.1900,0.1650,0.131371
0.1900,0.1800,0.137059
0.1900,0.1950,0.135943
0.1900,0.2100,0.136512
0.1900,0.2250,0.143385
0.1900,0.2400,0.144006
0.1900,0.2550,0.141585
0.1900,0.2700,0.149302
0.1900,0.2850,0.157812
0.1900,0.3000,0.156837
0.1900,0.3150,0.144910
0.1900,0.3300,0.159701
0.1900,0.3450,0.158834
0.1900,0.3600,0.165899
0.1900,0.3750,0.164039
0.1900,0.3900,0.170468
0.1900,0.4050,0.183837
0.1900,0.4200,0.177646
0.1900,0.4350,0.181395
0.1900,0.4500,0.182784
0.1900,0.4650,0.185137
0.1900,0.4800,0.192242
0.1900,0.4950,0.191455
0.1900,0.5100,0.195787
0.1900,0.5250,0.198820
0.1900,0.5400,0.202767
0.1900,0.5550,0.212011
0.1900,0.5700,0.203776
0.1900,0.5850,0.209777
0.1900,0.6000,0.228388
0.2000,0.0000,0.092817
0.2000,0.0150,0.096264
0.2000,0.0300,0.104091
0.2000,0.0450,0.109997
0.2000,0.0600,0.114439
0.2000,0.0750,0.116933
0.2000,0.0900,0.115629
0.2000,0.1050,0.121000
0.2000,0.1200,0.126511
0.2000,0.1350,0.132075
0.2000,0.1500,0.132713
0.2000,0.1650,0.132078
0.2000,0.1800,0.132912
0.2000,0.1950,0.145897
0.2000,0.2100,0.147225
0.2000,0.2250,0.140876
0.2000,0.2400,0.151085
0.2000,0.2550,0.154309
0.2000,0.2700,0.143842
0.2000,0.2850,0.145231
0.2000,0.3000,0.164802
0.2000,0.3150,0.156823
0.2000,0.3300,0.158266
0.2000,0.3450,0.172480
0.2000,0.3600,0.168333
0.2000,0.3750,0.174532
0.2000,0.3900,0.178968
0.2000,0.4050,0.180871
0.2000,0.4200,0.186966
0.2000,0.4350,0.182697
0.2000,0.4500,0.182287
0.2000,0.4650,0.198902
0.2000,0.4800,0.191973
0.2000,0.4950,0.208780
0.2000,0.5100,0.200570
0.2000,0.5250,0.202717
0.2000,0.5400,0.216373
0.2000,0.5550,0.206502
0.2000,0.5700,0.210870
0.2000,0.5850,0.227121
0.2000,0.6000,0.230135
0.2100,0.0000,0.101754
0.2100,0.0150,0.097918
0.2100,0.0300,0.106968
0.2100,0.0450,0.109624
0.2100,0.0600,0.113519
0.2100,0.0750,0.118467
0.2100,0.0900,0.123014
0.2100,0.1050,0.124667
0.2100,0.1200,0.131629
0.2100,0.1350,0.137362
0.2100,0.1500,0.135304
0.2100,0.1650,0.131240
0.2100,0.1800,0.135141
0.2100,0.1950,0.149585
0.2100,0.2100,0.147452
0.2100,0.2250,0.156300
0.2100,0.2400,0.152640
0.2100,0.2550,0.148631
0.2100,0.2700,0.159695
0.2100,0.2850,0.162810
0.2100,0.3000,0.165733
0.2100,0.3150,0.161515
0.2100,0.3300,0.174430
0.2100,0.3450,0.174494
0.2100,0.3600,0.177688
0.2100,0.3750,0.184212
0.2100,0.3900,0.178732
0.2100,0.4050,0.176913
0.2100,0.4200,0.182771
0.2100,0.4350,0.189073
0.2100,0.4500,0.194878
0.2100,0.4650,0.199677
0.2100,0.4800,0.198861
0.2100,0.4950,0.205638
0.2100,0.5100,0.201353
0.2100,0.5250,0.207209
0.2100,0.5400,0.213505
0.2100,0.5550,0.217623
0.2100,0.5700,0.216636
0.2100,0.5850,0.226450
0.2100,0.6000,0.223971
0.2200,0.0000,0.110667
0.2200,0.0150,0.105369
0.2200,0.0300,0.116712
0.2200,0.0450,0.119811
0.2200,0.0600,0.119391
0.2200,0.0750,0.117407
0.2200,0.0900,0.127224
0.2200,0.1050,0.128834
0.2200,0.1200,0.129177
0.2200,0.1350,0.139998
0.2200,0.1500,0.138301
0.2200,0.1650,0.147897
0.2200,0.1800,0.143740
0.2200,0.1950,0.150775
0.2200,0.2100,0.145486
0.2200,0.2250,0.155291
0.2200,0.2400,0.158175
0.2200,0.2550,0.161329
0.2200,0.2700,0.160126
0.2200,0.2850,0.158525
0.2200,0.3000,0.159771
0.2200,0.3150,0.173006
0.2200,0.3300,0.169009
0.2200,0.3450,0.180268
0.2200,0.3600,0.187712
0.2200,0.3750,0.189704
0.2200,0.3900,0.181960
0.2200,0.4050,0.180990
