noise_strength,eve_rate,qber_mean,iab_mean,iae_mean,skr_mean
0.0480,0.0536,0.038030,0.380964,0.114886,0.266078
0.0480,0.0643,0.037067,0.388416,0.113934,0.274482
0.0480,0.0750,0.038537,0.382149,0.116151,0.265998
0.0480,0.0857,0.041089,0.376727,0.121773,0.254954
0.0480,0.0964,0.043461,0.370840,0.126710,0.244131
0.0480,0.1071,0.050649,0.357224,0.143326,0.213898
0.0480,0.1179,0.051287,0.354576,0.144324,0.210251
0.0480,0.1286,0.053309,0.351947,0.149453,0.202494
0.0480,0.1393,0.058212,0.340132,0.157818,0.182314
0.0480,0.1500,0.061119,0.334391,0.164109,0.170281
0.0480,0.1607,0.065648,0.325328,0.172372,0.152996
0.0480,0.1714,0.067462,0.327344,0.178956,0.148388
0.0480,0.1821,0.065874,0.330205,0.175995,0.154210
0.0480,0.1929,0.062721,0.331868,0.167382,0.164487
0.0480,0.2036,0.070542,0.315797,0.181453,0.134345
0.0480,0.2143,0.070597,0.317623,0.183277,0.134346
0.0480,0.2250,0.080588,0.299926,0.200724,0.100684
0.0480,0.2357,0.077018,0.305403,0.193647,0.111769
0.0480,0.2464,0.079652,0.302490,0.200210,0.104125
0.0480,0.2571,0.083048,0.292487,0.203213,0.090377
0.0480,0.2679,0.084317,0.288720,0.204580,0.086422
0.0480,0.2786,0.091591,0.282863,0.221587,0.064652
0.0480,0.2893,0.093430,0.277703,0.223847,0.057570
0.0480,0.3000,0.097887,0.275480,0.234970,0.047740
0.0480,0.3107,0.095959,0.275097,0.227903,0.054666
0.0480,0.3214,0.101735,0.264457,0.235843,0.040868
0.0480,0.3321,0.098433,0.269747,0.230453,0.049755
0.0480,0.3429,0.107950,0.250747,0.241553,0.029353
0.0480,0.3536,0.105737,0.259173,0.243127,0.034531
0.0480,0.3643,0.111658,0.247298,0.248702,0.023740
0.0480,0.3750,0.113895,0.248205,0.257545,0.015340
0.0480,0.3857,0.115212,0.245162,0.258738,0.015606
0.0480,0.3964,0.117422,0.241580,0.258520,0.024442
0.0480,0.4071,0.124378,0.233196,0.272454,0.010799
0.0480,0.4179,0.120395,0.233215,0.261185,0.009889
0.0480,0.4286,0.123602,0.230704,0.266696,0.012068
0.0480,0.4393,0.133608,0.215553,0.279947,0.002677
0.0480,0.4500,0.124560,0.230040,0.270310,0.008428
0.0480,0.4607,0.134849,0.217211,0.285639,0.002669
0.0480,0.4714,0.139595,0.210587,0.289263,0.007438
0.0480,0.4821,0.145703,0.200876,0.296374,0.001006
0.0480,0.4929,0.144122,0.205124,0.296576,0.003734
0.0480,0.5036,0.146905,0.200031,0.299019,0.001092
0.0480,0.5143,0.145487,0.203000,0.297250,0.000926
0.0480,0.5250,0.149289,0.196145,0.302605,0.000000
0.0480,0.5357,0.159063,0.186131,0.314419,0.001757
0.0480,0.5464,0.155115,0.190365,0.308235,0.000570
0.0480,0.5571,0.155001,0.191057,0.311593,0.000552
0.0480,0.5679,0.159288,0.184620,0.314680,0.000000
0.0480,0.5786,0.163048,0.181167,0.320833,0.000000
0.0480,0.5893,0.164499,0.178476,0.320524,0.000000
0.0480,0.6000,0.165074,0.176977,0.319373,0.000000
0.0540,0.0000,0.029446,0.403441,0.094059,0.309382
0.0540,0.0107,0.028725,0.407004,0.092596,0.314408
0.0540,0.0214,0.032078,0.398505,0.099795,0.298711
0.0540,0.0321,0.035176,0.396355,0.109545,0.286810
0.0540,0.0429,0.034891,0.389713,0.107037,0.282675
0.0540,0.0536,0.042754,0.372597,0.126103,0.246495
0.0540,0.0643,0.044361,0.371116,0.129984,0.241132
0.0540,0.0750,0.046548,0.367050,0.134700,0.232351
0.0540,0.0857,0.049547,0.359898,0.140852,0.219047
0.0540,0.0964,0.049387,0.363178,0.142322,0.220855
0.0540,0.1071,0.053269,0.351779,0.149571,0.202208
0.0540,0.1179,0.054962,0.351374,0.152826,0.198549
0.0540,0.1286,0.058538,0.345459,0.161191,0.184268
0.0540,0.1393,0.059388,0.345100,0.164700,0.180400
0.0540,0.1500,0.062513,0.333472,0.167678,0.165795
0.0540,0.1607,0.064269,0.326401,0.170549,0.155852
0.0540,0.1714,0.071588,0.313754,0.182596,0.131884
0.0540,0.1821,0.072426,0.314883,0.186417,0.128482
0.0540,0.1929,0.070416,0.322427,0.184323,0.138104
0.0540,0.2036,0.073132,0.308212,0.183888,0.124920
0.0540,0.2143,0.079084,0.302326,0.199224,0.103184
0.0540,0.2250,0.083631,0.293412,0.203488,0.096248
0.0540,0.2357,0.076650,0.302367,0.191033,0.112068
0.0540,0.2464,0.080656,0.301507,0.202393,0.100693
0.0540,0.2571,0.089148,0.283882,0.215618,0.069289
0.0540,0.2679,0.092930,0.275998,0.219752,0.061184
0.0540,0.2786,0.095005,0.273049,0.224651,0.052855
0.0540,0.2893,0.096170,0.273727,0.227923,0.050931
0.0540,0.3000,0.096535,0.275251,0.228599,0.055556
0.0540,0.3107,0.100662,0.265412,0.233738,0.042680
0.0540,0.3214,0.104311,0.260264,0.240236,0.035015
0.0540,0.3321,0.105291,0.256872,0.240678,0.031460
0.0540,0.3429,0.106773,0.255911,0.242539,0.032034
0.0540,0.3536,0.117317,0.238725,0.256575,0.016593
0.0540,0.3643,0.112531,0.247163,0.251787,0.020049
0.0540,0.3750,0.113272,0.245365,0.252685,0.020847
0.0540,0.3857,0.112881,0.247626,0.253274,0.024312
0.0540,0.3964,0.122340,0.231984,0.265716,0.008347
0.0540,0.4071,0.122969,0.236654,0.270596,0.015292
0.0540,0.4179,0.128421,0.225787,0.275863,0.006440
0.0540,0.4286,0.123038,0.232699,0.269101,0.006647
0.0540,0.4393,0.136361,0.213768,0.284632,0.002246
0.0540,0.4500,0.131749,0.221439,0.281161,0.004044
0.0540,0.4607,0.137940,0.210725,0.286475,0.004088
0.0540,0.4714,0.138964,0.214194,0.294606,0.001246
0.0540,0.4821,0.140553,0.207445,0.289905,0.002058
0.0540,0.4929,0.141866,0.208284,0.292916,0.003154
0.0540,0.5036,0.143587,0.203390,0.292660,0.001806
0.0540,0.5143,0.155088,0.189749,0.309851,0.000000
0.0540,0.5250,0.159353,0.184991,0.315609,0.000000
0.0540,0.5357,0.157885,0.187349,0.315951,0.000000
0.0540,0.5464,0.155813,0.189448,0.310402,0.000000
0.0540,0.5571,0.153960,0.191355,0.306195,0.001344
0.0540,0.5679,0.166128,0.174995,0.319055,0.000000
0.0540,0.5786,0.161137,0.182047,0.316903,0.000000
0.0540,0.5893,0.168120,0.174505,0.324345,0.000000
0.0540,0.6000,0.166820,0.175005,0.322945,0.000000
0.0600,0.0000,0.032008,0.399183,0.100467,0.298716
0.0600,0.0107,0.032293,0.395579,0.101071,0.294507
0.0600,0.0214,0.037440,0.388921,0.114779,0.274142
0.0600,0.0321,0.040709,0.377174,0.120226,0.256947
0.0600,0.0429,0.040552,0.379904,0.120296,0.259607
0.0600,0.0536,0.041758,0.379672,0.125428,0.254244
0.0600,0.0643,0.043970,0.376917,0.130883,0.246034
0.0600,0.0750,0.045901,0.364917,0.132283,0.232634
0.0600,0.0857,0.052242,0.350220,0.145180,0.205039
0.0600,0.0964,0.055731,0.341640,0.151960,0.189680
0.0600,0.1071,0.056440,0.346771,0.156129,0.190642
0.0600,0.1179,0.057371,0.346365,0.158135,0.188231
0.0600,0.1286,0.058440,0.341773,0.159877,0.181897
0.0600,0.1393,0.057228,0.345717,0.157833,0.187885
0.0600,0.1500,0.063830,0.330992,0.170158,0.161142
0.0600,0.1607,0.062845,0.334514,0.169886,0.164629
0.0600,0.1714,0.070329,0.319318,0.183682,0.135636
0.0600,0.1821,0.076221,0.308464,0.193636,0.116314
0.0600,0.1929,0.075690,0.308318,0.192832,0.115487
0.0600,0.2036,0.078426,0.307664,0.199286,0.109147
0.0600,0.2143,0.078357,0.302069,0.196481,0.106761
0.0600,0.2250,0.077644,0.303868,0.195282,0.108585
0.0600,0.2357,0.085934,0.292520,0.210930,0.083743
0.0600,0.2464,0.087248,0.285551,0.209749,0.080800
0.0600,0.2571,0.087673,0.283706,0.210294,0.075537
0.0600,0.2679,0.092261,0.279446,0.221604,0.059439
0.0600,0.2786,0.092055,0.279123,0.219877,0.064919
0.0600,0.2893,0.095467,0.275856,0.227094,0.057134
0.0600,0.3000,0.102859,0.262349,0.237551,0.036454
0.0600,0.3107,0.105793,0.259540,0.244560,0.029145
0.0600,0.3214,0.101999,0.260335,0.232665,0.043188
0.0600,0.3321,0.100286,0.268593,0.234907,0.046353
0.0600,0.3429,0.114359,0.243648,0.255102,0.014854
0.0600,0.3536,0.109449,0.252873,0.247577,0.027835
0.0600,0.3643,0.118303,0.240185,0.261565,0.014487
0.0600,0.3750,0.118115,0.239190,0.259210,0.016307
0.0600,0.3857,0.119700,0.238054,0.264996,0.007325
0.0600,0.3964,0.120096,0.235258,0.259292,0.023095
0.0600,0.4071,0.126621,0.226378,0.270822,0.006440
0.0600,0.4179,0.126310,0.227253,0.271597,0.009409
0.0600,0.4286,0.129449,0.228219,0.280181,0.007269
0.0600,0.4393,0.132556,0.218245,0.279805,0.003288
0.0600,0.4500,0.133846,0.220250,0.286200,0.005066
0.0600,0.4607,0.135486,0.214272,0.283428,0.003285
0.0600,0.4714,0.136675,0.215784,0.290516,0.001726
0.0600,0.4821,0.141762,0.208780,0.295570,0.002844
0.0600,0.4929,0.142077,0.207345,0.295505,0.000533
0.0600,0.5036,0.149420,0.198742,0.305658,0.000154
0.0600,0.5143,0.149194,0.198542,0.305508,0.000000
0.0600,0.5250,0.151957,0.192708,0.302892,0.000928
0.0600,0.5357,0.152456,0.196421,0.309379,0.001060
0.0600,0.5464,0.158667,0.188587,0.316913,0.001276
0.0600,0.5571,0.168722,0.172476,0.324274,0.000000
0.0600,0.5679,0.167512,0.175268,0.323682,0.000000
0.0600,0.5786,0.160819,0.185130,0.320420,0.000000
0.0600,0.5893,0.163569,0.179071,0.317729,0.000958
0.0600,0.6000,0.174573,0.166742,0.331958,0.000000
0.0660,0.0000,0.034315,0.392944,0.106506,0.286437
0.0660,0.0107,0.032245,0.397023,0.101027,0.295996
0.0660,0.0214,0.038660,0.382099,0.116501,0.265598
0.0660,0.0321,0.040494,0.380734,0.120816,0.259919
0.0660,0.0429,0.042066,0.371056,0.123644,0.247412
0.0660,0.0536,0.046524,0.367789,0.135911,0.231877
0.0660,0.0643,0.048943,0.361872,0.140278,0.221593
0.0660,0.0750,0.049001,0.358506,0.139144,0.219361
0.0660,0.0857,0.052062,0.353526,0.146874,0.206652
0.0660,0.0964,0.053634,0.348932,0.148918,0.200013
0.0660,0.1071,0.056160,0.347092,0.155758,0.191333
0.0660,0.1179,0.059240,0.342038,0.161912,0.180125
0.0660,0.1286,0.065953,0.330288,0.175262,0.155033
0.0660,0.1393,0.062624,0.331261,0.166789,0.164473
0.0660,0.1500,0.063450,0.330425,0.168425,0.162000
0.0660,0.1607,0.069974,0.319647,0.182203,0.137445
0.0660,0.1714,0.071769,0.313896,0.184904,0.128993
0.0660,0.1821,0.072467,0.314544,0.186856,0.127688
0.0660,0.1929,0.083009,0.293553,0.203897,0.090168
0.0660,0.2036,0.084513,0.294377,0.209523,0.084931
0.0660,0.2143,0.082223,0.297206,0.204044,0.095133
0.0660,0.2250,0.087330,0.288495,0.213455,0.075974
0.0660,0.2357,0.091057,0.282116,0.219134,0.067260
0.0660,0.2464,0.087987,0.286621,0.213129,0.074880
0.0660,0.2571,0.095810,0.274255,0.226895,0.055307
0.0660,0.2679,0.095332,0.271729,0.223371,0.053956
0.0660,0.2786,0.103821,0.260875,0.238775,0.037527
0.0660,0.2893,0.104800,0.257337,0.239413,0.031060
0.0660,0.3000,0.102973,0.258257,0.234043,0.038334
0.0660,0.3107,0.105503,0.258356,0.242794,0.031064
0.0660,0.3214,0.106729,0.256426,0.244674,0.028508
0.0660,0.3321,0.106146,0.256549,0.242101,0.034511
0.0660,0.3429,0.111260,0.251183,0.252817,0.019062
0.0660,0.3536,0.114012,0.245443,0.255557,0.015635
0.0660,0.3643,0.119938,0.233188,0.258062,0.015677
0.0660,0.3750,0.113469,0.245684,0.253866,0.018355
0.0660,0.3857,0.130484,0.222151,0.278049,0.006307
0.0660,0.3964,0.128050,0.226933,0.276167,0.004781
0.0660,0.4071,0.125542,0.230026,0.272724,0.008852
0.0660,0.4179,0.130473,0.223770,0.279580,0.003409
0.0660,0.4286,0.133756,0.217403,0.281997,0.004382
0.0660,0.4393,0.124569,0.232353,0.272397,0.010462
0.0660,0.4500,0.135669,0.213555,0.282345,0.004620
0.0660,0.4607,0.142538,0.206538,0.295862,0.000933
0.0660,0.4714,0.139362,0.208989,0.287961,0.002068
0.0660,0.4821,0.149114,0.197460,0.300790,0.000854
0.0660,0.4929,0.150434,0.196657,0.302393,0.000845
0.0660,0.5036,0.154689,0.189836,0.308864,0.000000
0.0660,0.5143,0.152750,0.194107,0.308943,0.000919
0.0660,0.5250,0.148852,0.199757,0.303493,0.001061
0.0660,0.5357,0.158880,0.184745,0.311805,0.001792
0.0660,0.5464,0.159439,0.186246,0.317204,0.000000
0.0660,0.5571,0.166162,0.178062,0.324788,0.000698
0.0660,0.5679,0.165262,0.177540,0.322310,0.000000
0.0660,0.5786,0.172962,0.169660,0.330290,0.001025
0.0660,0.5893,0.167609,0.176456,0.327594,0.000000
0.0660,0.6000,0.173211,0.169740,0.333610,0.000000
0.0720,0.0000,0.038383,0.387099,0.117101,0.269998
0.0720,0.0107,0.040095,0.378353,0.118997,0.259357
0.0720,0.0214,0.042106,0.373268,0.123982,0.249286
0.0720,0.0321,0.049260,0.357142,0.138708,0.218434
0.0720,0.0429,0.046863,0.366624,0.135226,0.231398
0.0720,0.0536,0.045123,0.373182,0.132668,0.240513
0.0720,0.0643,0.052826,0.353192,0.148458,0.204733
0.0720,0.0750,0.051375,0.352805,0.144145,0.208659
0.0720,0.0857,0.056080,0.340992,0.152008,0.188984
0.0720,0.0964,0.059725,0.336065,0.161585,0.174480
0.0720,0.1071,0.060040,0.337079,0.160771,0.176309
0.0720,0.1179,0.067084,0.321462,0.174638,0.146824
0.0720,0.1286,0.068412,0.322870,0.179780,0.143091
0.0720,0.1393,0.066325,0.324018,0.173932,0.150300
0.0720,0.1500,0.067661,0.319922,0.175628,0.144294
0.0720,0.1607,0.072300,0.311996,0.184354,0.128905
0.0720,0.1714,0.079598,0.302595,0.200205,0.103383
0.0720,0.1821,0.078873,0.303596,0.198654,0.104941
0.0720,0.1929,0.081464,0.296458,0.200492,0.098671
0.0720,0.2036,0.087988,0.287717,0.214333,0.076958
0.0720,0.2143,0.085099,0.292982,0.207668,0.089283
0.0720,0.2250,0.082240,0.296573,0.203077,0.095183
0.0720,0.2357,0.091283,0.279601,0.217449,0.071097
0.0720,0.2464,0.093648,0.279399,0.225351,0.056730
0.0720,0.2571,0.092620,0.279361,0.221689,0.062916
0.0720,0.2679,0.096811,0.274262,0.229138,0.053077
0.0720,0.2786,0.099294,0.266431,0.231469,0.042461
0.0720,0.2893,0.103080,0.263577,0.240373,0.033365
0.0720,0.3000,0.102656,0.264539,0.239311,0.038164
0.0720,0.3107,0.110619,0.251462,0.249888,0.027043
0.0720,0.3214,0.114909,0.244772,0.255828,0.020163
0.0720,0.3321,0.111943,0.246591,0.247809,0.025342
0.0720,0.3429,0.121471,0.235428,0.266472,0.009864
0.0720,0.3536,0.118484,0.237701,0.259349,0.016584
0.0720,0.3643,0.114922,0.244785,0.257165,0.017913
0.0720,0.3750,0.125446,0.226692,0.268108,0.005260
0.0720,0.3857,0.127684,0.225879,0.275571,0.003216
0.0720,0.3964,0.130983,0.219344,0.275706,0.003618
0.0720,0.4071,0.138025,0.210427,0.285173,0.002331
0.0720,0.4179,0.130681,0.220489,0.277561,0.003433
0.0720,0.4286,0.136615,0.215222,0.288128,0.003587
0.0720,0.4393,0.137608,0.212310,0.288040,0.001500
0.0720,0.4500,0.135061,0.217804,0.285696,0.007702
0.0720,0.4607,0.137609,0.212890,0.288960,0.002977
0.0720,0.4714,0.146768,0.198837,0.298113,0.000000
0.0720,0.4821,0.151477,0.194849,0.306051,0.000614
0.0720,0.4929,0.147354,0.200602,0.300748,0.001487
0.0720,0.5036,0.158179,0.185084,0.312866,0.000000
0.0720,0.5143,0.150374,0.198643,0.307257,0.002783
0.0720,0.5250,0.153919,0.192473,0.309727,0.000000
0.0720,0.5357,0.158283,0.184991,0.311509,0.000403
0.0720,0.5464,0.160198,0.183820,0.316330,0.000000
0.0720,0.5571,0.165794,0.177860,0.323640,0.000000
0.0720,0.5679,0.168286,0.173297,0.324253,0.000000
0.0720,0.5786,0.164121,0.177911,0.319689,0.000000
0.0720,0.5893,0.175322,0.166146,0.332004,0.000000
0.0720,0.6000,0.173890,0.165908,0.329492,0.000000
0.0780,0.0000,0.041884,0.371504,0.123496,0.248008
0.0780,0.0107,0.040230,0.382860,0.121090,0.261769
0.0780,0.0214,0.042902,0.371178,0.125472,0.245707
0.0780,0.0321,0.046612,0.367007,0.134743,0.232263
0.0780,0.0429,0.048242,0.362368,0.137632,0.224736
0.0780,0.0536,0.046351,0.366535,0.134015,0.232521
0.0780,0.0643,0.054392,0.350674,0.152026,0.198648
0.0780,0.0750,0.058508,0.337088,0.158112,0.178977
0.0780,0.0857,0.057077,0.340371,0.154629,0.185742
0.0780,0.0964,0.059031,0.336180,0.158420,0.177760
0.0780,0.1071,0.066268,0.324289,0.173861,0.150428
0.0780,0.1179,0.065982,0.330197,0.176403,0.153795
0.0780,0.1286,0.069096,0.319411,0.180289,0.139121
0.0780,0.1393,0.072252,0.313632,0.185668,0.127964
0.0780,0.1500,0.075173,0.309758,0.192092,0.118060
0.0780,0.1607,0.077157,0.303003,0.192847,0.111075
0.0780,0.1714,0.076816,0.302614,0.192086,0.110808
0.0780,0.1821,0.085175,0.294401,0.210149,0.087334
0.0780,0.1929,0.083737,0.291726,0.202874,0.092087
0.0780,0.2036,0.084913,0.295430,0.211220,0.086022
0.0780,0.2143,0.082931,0.295303,0.205947,0.090129
0.0780,0.2250,0.090226,0.281093,0.216607,0.066360
0.0780,0.2357,0.096479,0.272086,0.226164,0.054981
0.0780,0.2464,0.092049,0.284449,0.223101,0.066342
0.0780,0.2571,0.098793,0.268611,0.230989,0.044137
0.0780,0.2679,0.101167,0.264042,0.233108,0.045178
0.0780,0.2786,0.100748,0.264632,0.233418,0.041597
0.0780,0.2893,0.106929,0.253892,0.242558,0.027136
0.0780,0.3000,0.104111,0.260066,0.239334,0.036918
0.0780,0.3107,0.108163,0.256502,0.247898,0.026255
0.0780,0.3214,0.110942,0.249165,0.250385,0.019494
0.0780,0.3321,0.111526,0.247439,0.248561,0.021745
0.0780,0.3429,0.117724,0.240689,0.260711,0.018415
0.0780,0.3536,0.118557,0.242382,0.264918,0.012277
0.0780,0.3643,0.123590,0.232511,0.270139,0.011066
0.0780,0.3750,0.121122,0.232957,0.263293,0.010497
0.0780,0.3857,0.126291,0.229227,0.272523,0.009314
0.0780,0.3964,0.131899,0.222207,0.281693,0.006596
0.0780,0.4071,0.133056,0.217884,0.281466,0.004128
0.0780,0.4179,0.133063,0.220535,0.282365,0.005802
0.0780,0.4286,0.136322,0.212708,0.284542,0.001224
0.0780,0.4393,0.143469,0.206607,0.297943,0.003484
0.0780,0.4500,0.141254,0.207505,0.293145,0.000822
0.0780,0.4607,0.149256,0.196930,0.301620,0.001064
0.0780,0.4714,0.144545,0.204526,0.298574,0.000315
0.0780,0.4821,0.146857,0.198186,0.297264,0.000000
0.0780,0.4929,0.150620,0.196251,0.306599,0.000000
0.0780,0.5036,0.152717,0.193641,0.307509,0.001238
0.0780,0.5143,0.157237,0.187245,0.311155,0.001464
0.0780,0.5250,0.162707,0.180447,0.319053,0.000000
0.0780,0.5357,0.162159,0.179668,0.315632,0.000000
0.0780,0.5464,0.170414,0.171479,0.327971,0.000000
0.0780,0.5571,0.172094,0.169890,0.329960,0.000000
0.0780,0.5679,0.168887,0.173771,0.326179,0.000000
0.0780,0.5786,0.172332,0.171359,0.332141,0.000000
0.0780,0.5893,0.168318,0.174748,0.327102,0.000000
0.0780,0.6000,0.173878,0.168473,0.333527,0.000000
0.0840,0.0000,0.042828,0.377381,0.127569,0.249813
0.0840,0.0107,0.047628,0.361535,0.136215,0.225321
0.0840,0.0214,0.047230,0.362826,0.135974,0.226852
0.0840,0.0321,0.047177,0.364826,0.136074,0.228752
0.0840,0.0429,0.051087,0.354584,0.143516,0.211068
0.0840,0.0536,0.052537,0.360108,0.150242,0.209867
0.0840,0.0643,0.057851,0.341826,0.158574,0.183253
0.0840,0.0750,0.060432,0.340081,0.163719,0.176363
0.0840,0.0857,0.060557,0.339898,0.163852,0.176046
0.0840,0.0964,0.067580,0.320264,0.176786,0.143478
0.0840,0.1071,0.066386,0.324314,0.174186,0.150128
0.0840,0.1179,0.069259,0.320692,0.181058,0.139634
0.0840,0.1286,0.069715,0.317024,0.178576,0.138528
0.0840,0.1393,0.073375,0.315467,0.189583,0.125883
0.0840,0.1500,0.075968,0.310698,0.193502,0.117376
0.0840,0.1607,0.079993,0.301932,0.201568,0.100644
0.0840,0.1714,0.081087,0.294316,0.198884,0.095907
0.0840,0.1821,0.081785,0.298254,0.203246,0.096975
0.0840,0.1929,0.082742,0.297995,0.205555,0.093963
0.0840,0.2036,0.086283,0.284176,0.207224,0.079146
0.0840,0.2143,0.090382,0.280210,0.216690,0.064712
0.0840,0.2250,0.089472,0.288321,0.219679,0.071996
0.0840,0.2357,0.091958,0.281302,0.219998,0.068618
0.0840,0.2464,0.100660,0.266130,0.235070,0.039239
0.0840,0.2571,0.103515,0.262596,0.238754,0.041567
0.0840,0.2679,0.101217,0.269453,0.239147,0.042972
0.0840,0.2786,0.101392,0.266037,0.237213,0.036944
0.0840,0.2893,0.105035,0.259271,0.240979,0.036195
0.0840,0.3000,0.113958,0.244467,0.253483,0.016217
0.0840,0.3107,0.117329,0.240131,0.259169,0.014747
0.0840,0.3214,0.117460,0.242800,0.261700,0.019279
0.0840,0.3321,0.116323,0.241647,0.256553,0.016352
0.0840,0.3429,0.122672,0.229967,0.264483,0.009323
0.0840,0.3536,0.117111,0.239254,0.257946,0.013015
0.0840,0.3643,0.125353,0.231164,0.272336,0.009700
0.0840,0.3750,0.129908,0.223258,0.278642,0.002053
0.0840,0.3857,0.128894,0.222035,0.272115,0.009193
0.0840,0.3964,0.129301,0.223333,0.276917,0.004006
0.0840,0.4071,0.136993,0.212757,0.286343,0.004121
0.0840,0.4179,0.137656,0.212232,0.287668,0.003281
0.0840,0.4286,0.136325,0.212000,0.284150,0.002504
0.0840,0.4393,0.140253,0.206926,0.288474,0.000863
0.0840,0.4500,0.144933,0.204142,0.298158,0.001868
0.0840,0.4607,0.145154,0.202650,0.296950,0.001500
0.0840,0.4714,0.147095,0.198780,0.299220,0.000050
0.0840,0.4821,0.153044,0.190791,0.304509,0.000465
0.0840,0.4929,0.149651,0.200167,0.308733,0.000359
0.0840,0.5036,0.154954,0.190515,0.310135,0.000322
0.0840,0.5143,0.156210,0.189016,0.312184,0.000000
0.0840,0.5250,0.168381,0.174048,0.326702,0.000000
0.0840,0.5357,0.164587,0.179051,0.321999,0.000000
0.0840,0.5464,0.171326,0.170815,0.328385,0.000000
0.0840,0.5571,0.174681,0.166877,0.333023,0.000000
0.0840,0.5679,0.172676,0.170258,0.331242,0.000000
0.0840,0.5786,0.174986,0.166523,0.330927,0.000000
0.0840,0.5893,0.171400,0.170754,0.329696,0.000000
0.0840,0.6000,0.181062,0.159507,0.338843,0.000000
0.0900,0.0000,0.045113,0.370418,0.132682,0.237736
0.0900,0.0107,0.045991,0.368074,0.133976,0.234099
0.0900,0.0214,0.052574,0.354582,0.148868,0.205713
0.0900,0.0321,0.056664,0.347998,0.157202,0.190797
0.0900,0.0429,0.056962,0.342883,0.156467,0.186417
0.0900,0.0536,0.054235,0.351012,0.152238,0.198774
0.0900,0.0643,0.059819,0.334369,0.160131,0.174239
0.0900,0.0750,0.061568,0.335946,0.166154,0.169792
0.0900,0.0857,0.066034,0.323300,0.173100,0.150201
0.0900,0.0964,0.067758,0.322856,0.177194,0.145662
0.0900,0.1071,0.067349,0.322039,0.175761,0.146279
0.0900,0.1179,0.071468,0.311896,0.182104,0.129791
0.0900,0.1286,0.072009,0.322444,0.188906,0.133539
0.0900,0.1393,0.076559,0.301537,0.190563,0.113411
0.0900,0.1500,0.078501,0.305512,0.198188,0.107845
0.0900,0.1607,0.080868,0.303932,0.202368,0.103309
0.0900,0.1714,0.084218,0.292048,0.207102,0.085126
0.0900,0.1821,0.083932,0.294837,0.206863,0.092098
0.0900,0.1929,0.087272,0.286969,0.210731,0.081395
0.0900,0.2036,0.092232,0.275263,0.218437,0.059496
0.0900,0.2143,0.092723,0.275085,0.219665,0.059829
0.0900,0.2250,0.094968,0.273944,0.224506,0.053977
0.0900,0.2357,0.101372,0.262245,0.231305,0.044992
0.0900,0.2464,0.100461,0.264905,0.231945,0.045045
0.0900,0.2571,0.102982,0.264302,0.240598,0.031673
0.0900,0.2679,0.105677,0.258431,0.242469,0.032547
0.0900,0.2786,0.108224,0.254284,0.246266,0.024877
0.0900,0.2893,0.110990,0.251097,0.250853,0.027935
0.0900,0.3000,0.111719,0.246827,0.250373,0.016545
0.0900,0.3107,0.120444,0.238283,0.266417,0.011141
0.0900,0.3214,0.119942,0.235666,0.261984,0.011504
0.0900,0.3321,0.119482,0.236858,0.262492,0.012187
0.0900,0.3429,0.121010,0.235787,0.265463,0.011689
0.0900,0.3536,0.130324,0.221795,0.278205,0.006107
0.0900,0.3643,0.125557,0.228317,0.270883,0.006879
0.0900,0.3750,0.132294,0.222540,0.284560,0.005550
0.0900,0.3857,0.136809,0.213362,0.286888,0.001925
0.0900,0.3964,0.142325,0.206796,0.292204,0.004948
0.0900,0.4071,0.138980,0.211922,0.289378,0.005685
0.0900,0.4179,0.136232,0.212160,0.284140,0.002312
0.0900,0.4286,0.141343,0.211183,0.296117,0.000352
0.0900,0.4393,0.146027,0.202071,0.300429,0.002446
0.0900,0.4500,0.153583,0.190580,0.305520,0.002332
0.0900,0.4607,0.146344,0.204084,0.303516,0.001266
0.0900,0.4714,0.150973,0.198221,0.308629,0.001144
0.0900,0.4821,0.162190,0.182338,0.319762,0.000000
0.0900,0.4929,0.163032,0.181360,0.321640,0.000000
0.0900,0.5036,0.161829,0.183753,0.319297,0.001185
0.0900,0.5143,0.162633,0.179454,0.315046,0.000000
0.0900,0.5250,0.166918,0.173714,0.319036,0.000325
0.0900,0.5357,0.167669,0.174843,0.324857,0.000000
0.0900,0.5464,0.164760,0.177913,0.320437,0.000020
0.0900,0.5571,0.169056,0.172382,0.322968,0.000000
0.0900,0.5679,0.174647,0.168877,0.334523,0.000000
0.0900,0.5786,0.176789,0.164631,0.332969,0.000000
0.0900,0.5893,0.176184,0.165540,0.334710,0.000000
0.0900,0.6000,0.183363,0.157247,0.342253,0.000000
0.0960,0.0000,0.048236,0.361250,0.138100,0.223150
0.0960,0.0107,0.050984,0.356688,0.144062,0.212626
0.0960,0.0214,0.055939,0.349096,0.155354,0.193743
0.0960,0.0321,0.051194,0.359605,0.145845,0.213760
0.0960,0.0429,0.052766,0.355068,0.148532,0.206536
0.0960,0.0536,0.059377,0.337983,0.161567,0.176416
0.0960,0.0643,0.064051,0.335947,0.173253,0.162695
0.0960,0.0750,0.062312,0.333290,0.166660,0.166629
0.0960,0.0857,0.067589,0.323196,0.177004,0.146192
0.0960,0.0964,0.064240,0.331123,0.171277,0.159846
0.0960,0.1071,0.069882,0.317884,0.181516,0.136368
0.0960,0.1179,0.075874,0.310502,0.194498,0.116004
0.0960,0.1286,0.080290,0.297524,0.197776,0.100844
0.0960,0.1393,0.074216,0.311915,0.189335,0.123509
