noise_strength,eve_rate,qber_mean
0.0700,0.2925,0.193315
0.0700,0.3000,0.196168
0.0750,0.0000,0.073548
0.0750,0.0075,0.075351
0.0750,0.0150,0.069428
0.0750,0.0225,0.067422
0.0750,0.0300,0.077365
0.0750,0.0375,0.087392
0.0750,0.0450,0.083301
0.0750,0.0525,0.097269
0.0750,0.0600,0.098893
0.0750,0.0675,0.093130
0.0750,0.0750,0.117048
0.0750,0.0825,0.117203
0.0750,0.0900,0.104124
0.0750,0.0975,0.110042
0.0750,0.1050,0.116035
0.0750,0.1125,0.112512
0.0750,0.1200,0.111875
0.0750,0.1275,0.117855
0.0750,0.1350,0.133281
0.0750,0.1425,0.132696
0.0750,0.1500,0.137906
0.0750,0.1575,0.140519
0.0750,0.1650,0.149114
0.0750,0.1725,0.147040
0.0750,0.1800,0.146903
0.0750,0.1875,0.160928
0.0750,0.1950,0.144769
0.0750,0.2025,0.151306
0.0750,0.2100,0.156166
0.0750,0.2175,0.154638
0.0750,0.2250,0.166907
0.0750,0.2325,0.158437
0.0750,0.2400,0.175511
0.0750,0.2475,0.180623
0.0750,0.2550,0.180934
0.0750,0.2625,0.183181
0.0750,0.2700,0.183784
0.0750,0.2775,0.195018
0.0750,0.2850,0.199898
0.0750,0.2925,0.192811
0.0750,0.3000,0.206299
0.0800,0.0000,0.080723
0.0800,0.0075,0.074962
0.0800,0.0150,0.086666
0.0800,0.0225,0.090486
0.0800,0.0300,0.075233
0.0800,0.0375,0.086064
0.0800,0.0450,0.096038
0.0800,0.0525,0.097438
0.0800,0.0600,0.105074
0.0800,0.0675,0.099863
0.0800,0.0750,0.105158
0.0800,0.0825,0.111122
0.0800,0.0900,0.110774
0.0800,0.0975,0.111360
0.0800,0.1050,0.124587
0.0800,0.1125,0.124641
0.0800,0.1200,0.117821
0.0800,0.1275,0.132078
0.0800,0.1350,0.131311
0.0800,0.1425,0.139853
0.0800,0.1500,0.134438
0.0800,0.1575,0.136646
0.0800,0.1650,0.123549
0.0800,0.1725,0.143763
0.0800,0.1800,0.154202
0.0800,0.1875,0.160140
0.0800,0.1950,0.162074
0.0800,0.2025,0.151749
0.0800,0.2100,0.158986
0.0800,0.2175,0.163574
0.0800,0.2250,0.168069
0.0800,0.2325,0.178916
0.0800,0.2400,0.162856
0.0800,0.2475,0.173913
0.0800,0.2550,0.189193
0.0800,0.2625,0.177591
0.0800,0.2700,0.199519
0.0800,0.2775,0.197748
0.0800,0.2850,0.209477
0.0800,0.2925,0.199611
0.0800,0.3000,0.199126
0.0850,0.0000,0.085642
0.0850,0.0075,0.079418
0.0850,0.0150,0.080964
0.0850,0.0225,0.082089
0.0850,0.0300,0.089434
0.0850,0.0375,0.091017
0.0850,0.0450,0.092437
0.0850,0.0525,0.106037
0.0850,0.0600,0.095347
0.0850,0.0675,0.108905
0.0850,0.0750,0.111305
0.0850,0.0825,0.115242
0.0850,0.0900,0.104475
0.0850,0.0975,0.119170
0.0850,0.1050,0.121929
0.0850,0.1125,0.119022
0.0850,0.1200,0.123565
0.0850,0.1275,0.136654
0.0850,0.1350,0.139338
0.0850,0.1425,0.138303
0.0850,0.1500,0.138499
0.0850,0.1575,0.145050
0.0850,0.1650,0.151572
0.0850,0.1725,0.154911
0.0850,0.1800,0.150585
0.0850,0.1875,0.155000
0.0850,0.1950,0.166337
0.0850,0.2025,0.162591
0.0850,0.2100,0.170480
0.0850,0.2175,0.168490
0.0850,0.2250,0.163772
0.0850,0.2325,0.176250
0.0850,0.2400,0.184183
0.0850,0.2475,0.186677
0.0850,0.2550,0.177198
0.0850,0.2625,0.186706
0.0850,0.2700,0.184286
0.0850,0.2775,0.199786
0.0850,0.2850,0.190165
0.0850,0.2925,0.206646
0.0850,0.3000,0.204448
0.0900,0.0000,0.084625
0.0900,0.0075,0.079844
0.0900,0.0150,0.096422
0.0900,0.0225,0.083325
0.0900,0.0300,0.087603
0.0900,0.0375,0.091685
0.0900,0.0450,0.096269
0.0900,0.0525,0.111035
0.0900,0.0600,0.104830
0.0900,0.0675,0.112326
0.0900,0.0750,0.110381
0.0900,0.0825,0.114421
0.0900,0.0900,0.128298
0.0900,0.0975,0.125534
0.0900,0.1050,0.130225
0.0900,0.1125,0.123417
0.0900,0.1200,0.132045
0.0900,0.1275,0.133875
0.0900,0.1350,0.135689
0.0900,0.1425,0.142278
0.0900,0.1500,0.153942
0.0900,0.1575,0.147201
0.0900,0.1650,0.163491
0.0900,0.1725,0.150119
0.0900,0.1800,0.159431
0.0900,0.1875,0.168029
0.0900,0.1950,0.177377
0.0900,0.2025,0.175308
0.0900,0.2100,0.167245
0.0900,0.2175,0.155957
0.0900,0.2250,0.176747
0.0900,0.2325,0.168342
0.0900,0.2400,0.181412
0.0900,0.2475,0.187725
0.0900,0.2550,0.198504
0.0900,0.2625,0.190322
0.0900,0.2700,0.188385
0.0900,0.2775,0.201496
0.0900,0.2850,0.205536
0.0900,0.2925,0.211819
0.0900,0.3000,0.208292
0.0950,0.0000,0.086583
0.0950,0.0075,0.087240
0.0950,0.0150,0.087160
0.0950,0.0225,0.090570
0.0950,0.0300,0.108216
0.0950,0.0375,0.099816
0.0950,0.0450,0.103174
0.0950,0.0525,0.114844
0.0950,0.0600,0.113094
0.0950,0.0675,0.121304
0.0950,0.0750,0.124266
0.0950,0.0825,0.128942
0.0950,0.0900,0.134995
0.0950,0.0975,0.131778
0.0950,0.1050,0.127580
0.0950,0.1125,0.138189
0.0950,0.1200,0.147506
0.0950,0.1275,0.153883
0.0950,0.1350,0.137846
0.0950,0.1425,0.136208
0.0950,0.1500,0.137544
0.0950,0.1575,0.135831
0.0950,0.1650,0.166245
0.0950,0.1725,0.161949
0.0950,0.1800,0.157679
0.0950,0.1875,0.157659
0.0950,0.1950,0.176038
0.0950,0.2025,0.170739
0.0950,0.2100,0.168557
0.0950,0.2175,0.167103
0.0950,0.2250,0.179527
0.0950,0.2325,0.180027
0.0950,0.2400,0.188267
0.0950,0.2475,0.185490
0.0950,0.2550,0.193884
0.0950,0.2625,0.189651
0.0950,0.2700,0.193902
0.0950,0.2775,0.198048
0.0950,0.2850,0.207682
0.0950,0.2925,0.227129
0.0950,0.3000,0.213326
0.1000,0.0000,0.089112
0.1000,0.0075,0.100335
0.1000,0.0150,0.098468
0.1000,0.0225,0.098394
0.1000,0.0300,0.100482
0.1000,0.0375,0.112506
0.1000,0.0450,0.102117
0.1000,0.0525,0.109028
0.1000,0.0600,0.112216
0.1000,0.0675,0.109575
0.1000,0.0750,0.114608
0.1000,0.0825,0.127639
0.1000,0.0900,0.129536
0.1000,0.0975,0.130168
0.1000,0.1050,0.119914
0.1000,0.1125,0.136143
0.1000,0.1200,0.140439
0.1000,0.1275,0.142014
0.1000,0.1350,0.144064
0.1000,0.1425,0.138656
0.1000,0.1500,0.139403
0.1000,0.1575,0.163000
0.1000,0.1650,0.163539
0.1000,0.1725,0.162562
0.1000,0.1800,0.167637
0.1000,0.1875,0.172690
0.1000,0.1950,0.156774
0.1000,0.2025,0.188263
0.1000,0.2100,0.182812
0.1000,0.2175,0.182081
0.1000,0.2250,0.175993
0.1000,0.2325,0.192056
0.1000,0.2400,0.189096
0.1000,0.2475,0.212860
0.1000,0.2550,0.182033
0.1000,0.2625,0.203183
0.1000,0.2700,0.199223
0.1000,0.2775,0.202409
0.1000,0.2850,0.196002
0.1000,0.2925,0.207875
0.1000,0.3000,0.222803
0.1050,0.0000,0.090094
0.1050,0.0075,0.122774
0.1050,0.0150,0.097088
0.1050,0.0225,0.104498
0.1050,0.0300,0.111908
0.1050,0.0375,0.120165
0.1050,0.0450,0.115372
0.1050,0.0525,0.115932
0.1050,0.0600,0.121499
0.1050,0.0675,0.123250
0.1050,0.0750,0.119154
0.1050,0.0825,0.128362
0.1050,0.0900,0.134436
0.1050,0.0975,0.131697
0.1050,0.1050,0.136907
0.1050,0.1125,0.150655
0.1050,0.1200,0.140936
0.1050,0.1275,0.147796
0.1050,0.1350,0.135702
0.1050,0.1425,0.146728
0.1050,0.1500,0.151026
0.1050,0.1575,0.158520
0.1050,0.1650,0.168285
0.1050,0.1725,0.166162
0.1050,0.1800,0.165542
0.1050,0.1875,0.170283
0.1050,0.1950,0.175477
0.1050,0.2025,0.168715
0.1050,0.2100,0.177555
0.1050,0.2175,0.184298
0.1050,0.2250,0.183141
0.1050,0.2325,0.192825
0.1050,0.2400,0.191644
0.1050,0.2475,0.205784
0.1050,0.2550,0.197698
0.1050,0.2625,0.217165
0.1050,0.2700,0.190677
0.1050,0.2775,0.206496
0.1050,0.2850,0.212942
0.1050,0.2925,0.210036
0.1050,0.3000,0.200220
0.1100,0.0000,0.095616
0.1100,0.0075,0.094967
0.1100,0.0150,0.111457
0.1100,0.0225,0.111552
0.1100,0.0300,0.111486
0.1100,0.0375,0.109566
0.1100,0.0450,0.111025
0.1100,0.0525,0.117488
0.1100,0.0600,0.128549
0.1100,0.0675,0.139669
0.1100,0.0750,0.137467
0.1100,0.0825,0.127660
0.1100,0.0900,0.136777
0.1100,0.0975,0.136906
0.1100,0.1050,0.135628
0.1100,0.1125,0.138448
0.1100,0.1200,0.149996
0.1100,0.1275,0.147312
0.1100,0.1350,0.139820
0.1100,0.1425,0.155452
0.1100,0.1500,0.165786
0.1100,0.1575,0.162479
0.1100,0.1650,0.156124
0.1100,0.1725,0.178111
0.1100,0.1800,0.161712
0.1100,0.1875,0.182735
0.1100,0.1950,0.172671
0.1100,0.2025,0.181317
