noise_strength,eve_rate,qber_mean,iab_mean,iae_mean,skr_mean
0.1100,0.1050,0.078065,0.304635,0.197265,0.110036
0.1100,0.1200,0.075956,0.310346,0.192854,0.117493
0.1100,0.1350,0.082308,0.299705,0.205895,0.093968
0.1100,0.1500,0.090240,0.278390,0.213510,0.071237
0.1100,0.1650,0.091653,0.284457,0.221243,0.070460
0.1100,0.1800,0.087774,0.281351,0.208849,0.075596
0.1100,0.1950,0.093198,0.273022,0.218778,0.059740
0.1100,0.2100,0.104105,0.257881,0.237619,0.030776
0.1100,0.2250,0.112142,0.249507,0.251893,0.024284
0.1100,0.2400,0.108888,0.255126,0.246574,0.037011
0.1100,0.2550,0.112090,0.245170,0.250330,0.013923
0.1100,0.2700,0.115906,0.247457,0.262743,0.019958
0.1100,0.2850,0.123501,0.230795,0.267905,0.005919
0.1100,0.3000,0.132320,0.215878,0.275722,0.007914
0.1100,0.3150,0.132966,0.215797,0.278703,0.002153
0.1100,0.3300,0.127833,0.229055,0.277745,0.012512
0.1100,0.3450,0.134217,0.215576,0.280524,0.005747
0.1100,0.3600,0.127948,0.230168,0.277832,0.012453
0.1100,0.3750,0.137033,0.214724,0.287776,0.003826
0.1100,0.3900,0.132926,0.218443,0.277957,0.004631
0.1100,0.4050,0.141386,0.206439,0.291061,0.003061
0.1100,0.4200,0.160251,0.185844,0.315856,0.000000
0.1100,0.4350,0.153313,0.193350,0.309450,0.001690
0.1100,0.4500,0.161414,0.185932,0.325168,0.000000
0.1100,0.4650,0.147733,0.198480,0.301420,0.000000
0.1100,0.4800,0.160903,0.185255,0.320745,0.000000
0.1100,0.4950,0.155684,0.189760,0.310840,0.000000
0.1100,0.5100,0.168866,0.174657,0.324943,0.000000
0.1100,0.5250,0.170448,0.169782,0.323218,0.000737
0.1100,0.5400,0.171711,0.170004,0.328896,0.000000
0.1100,0.5550,0.177713,0.164281,0.338219,0.000000
0.1100,0.5700,0.177774,0.165371,0.338229,0.000000
0.1100,0.5850,0.183137,0.158670,0.340430,0.000000
0.1100,0.6000,0.185507,0.155243,0.346457,0.000000
0.1200,0.0000,0.055453,0.342005,0.150395,0.191609
0.1200,0.0150,0.061900,0.335877,0.165223,0.170949
0.1200,0.0300,0.067202,0.322346,0.175954,0.146392
0.1200,0.0450,0.072577,0.314700,0.187400,0.127300
0.1200,0.0600,0.076984,0.307542,0.194758,0.112784
0.1200,0.0750,0.074253,0.307373,0.188627,0.118746
0.1200,0.0900,0.081402,0.294967,0.199233,0.097493
0.1200,0.1050,0.086196,0.286108,0.208692,0.078127
0.1200,0.1200,0.089135,0.287285,0.215815,0.076706
0.1200,0.1350,0.087425,0.286593,0.212407,0.076285
0.1200,0.1500,0.091956,0.275936,0.217064,0.062491
0.1200,0.1650,0.098557,0.267510,0.229990,0.043761
0.1200,0.1800,0.100553,0.271246,0.236454,0.052426
0.1200,0.1950,0.098241,0.269385,0.229815,0.045341
0.1200,0.2100,0.103321,0.261669,0.237431,0.040506
0.1200,0.2250,0.104340,0.263014,0.241486,0.037075
0.1200,0.2400,0.106440,0.260106,0.246194,0.031104
0.1200,0.2550,0.108617,0.250509,0.243591,0.031234
0.1200,0.2700,0.118872,0.236801,0.259699,0.012849
0.1200,0.2850,0.124584,0.229180,0.269220,0.009314
0.1200,0.3000,0.120509,0.236373,0.265327,0.012163
0.1200,0.3150,0.123236,0.229871,0.267229,0.004294
0.1200,0.3300,0.124513,0.234009,0.274991,0.007087
0.1200,0.3450,0.130559,0.219626,0.275174,0.003520
0.1200,0.3600,0.147174,0.201776,0.300624,0.004517
0.1200,0.3750,0.147194,0.201498,0.300702,0.000162
0.1200,0.3900,0.137058,0.212730,0.286670,0.003393
0.1200,0.4050,0.152097,0.193022,0.302978,0.003379
0.1200,0.4200,0.150777,0.196709,0.307391,0.000000
0.1200,0.4350,0.149040,0.195359,0.300141,0.000000
0.1200,0.4500,0.155153,0.193178,0.315522,0.000000
0.1200,0.4650,0.164661,0.180964,0.325336,0.000000
0.1200,0.4800,0.159332,0.184166,0.313834,0.000515
0.1200,0.4950,0.165319,0.176089,0.317811,0.000000
0.1200,0.5100,0.175040,0.169186,0.338114,0.000000
0.1200,0.5250,0.168474,0.175890,0.329310,0.000000
0.1200,0.5400,0.175446,0.162926,0.328574,0.000000
0.1200,0.5550,0.182646,0.159467,0.344233,0.000000
0.1200,0.5700,0.186950,0.153736,0.345164,0.000000
0.1200,0.5850,0.178897,0.161880,0.335520,0.000000
0.1200,0.6000,0.189908,0.151480,0.351020,0.000000
0.1300,0.0000,0.057860,0.338285,0.156715,0.181569
0.1300,0.0150,0.066627,0.326901,0.176699,0.150203
0.1300,0.0300,0.070163,0.321402,0.183898,0.138257
0.1300,0.0450,0.074710,0.312766,0.191934,0.121855
0.1300,0.0600,0.082193,0.297302,0.202498,0.094968
0.1300,0.0750,0.086376,0.291682,0.213618,0.078065
0.1300,0.0900,0.090786,0.282800,0.219300,0.067311
0.1300,0.1050,0.085826,0.290065,0.210135,0.083729
0.1300,0.1200,0.092450,0.281065,0.222835,0.061258
0.1300,0.1350,0.091267,0.279257,0.216743,0.064526
0.1300,0.1500,0.102220,0.266445,0.239155,0.035758
0.1300,0.1650,0.101145,0.271035,0.239765,0.045722
0.1300,0.1800,0.106384,0.257549,0.243151,0.027614
0.1300,0.1950,0.105182,0.255771,0.238629,0.034066
0.1300,0.2100,0.108579,0.249610,0.242190,0.028003
0.1300,0.2250,0.112827,0.251267,0.255733,0.023752
0.1300,0.2400,0.123320,0.234138,0.267662,0.015883
0.1300,0.2550,0.119982,0.237171,0.262529,0.016420
0.1300,0.2700,0.126967,0.229171,0.275429,0.005031
0.1300,0.2850,0.125656,0.230670,0.274330,0.006834
0.1300,0.3000,0.129134,0.223832,0.275768,0.004928
0.1300,0.3150,0.134423,0.219319,0.287181,0.001216
0.1300,0.3300,0.128861,0.223752,0.276448,0.002788
0.1300,0.3450,0.136951,0.212814,0.286586,0.001135
0.1300,0.3600,0.139828,0.211116,0.293684,0.000301
0.1300,0.3750,0.139715,0.211779,0.295221,0.003690
0.1300,0.3900,0.153326,0.190624,0.305476,0.000000
0.1300,0.4050,0.158789,0.186493,0.314007,0.000000
0.1300,0.4200,0.154182,0.188221,0.303579,0.000034
0.1300,0.4350,0.160119,0.183088,0.315812,0.000000
0.1300,0.4500,0.163980,0.176865,0.317835,0.000000
0.1300,0.4650,0.175265,0.166055,0.331445,0.000000
0.1300,0.4800,0.169859,0.169874,0.322826,0.000000
0.1300,0.4950,0.171878,0.168548,0.324652,0.000000
0.1300,0.5100,0.186774,0.154813,0.348487,0.000000
0.1300,0.5250,0.180108,0.163444,0.344556,0.000000
0.1300,0.5400,0.171498,0.171461,0.333139,0.000000
0.1300,0.5550,0.175185,0.168369,0.336931,0.000000
0.1300,0.5700,0.191159,0.150458,0.354842,0.000000
0.1300,0.5850,0.191327,0.149722,0.351778,0.000000
0.1300,0.6000,0.201049,0.141783,0.368217,0.000000
0.1400,0.0000,0.076798,0.298050,0.190350,0.108127
0.1400,0.0150,0.076459,0.304277,0.191323,0.112954
0.1400,0.0300,0.071862,0.319556,0.188044,0.131512
0.1400,0.0450,0.075169,0.311332,0.190968,0.120364
0.1400,0.0600,0.084265,0.295938,0.210562,0.085474
0.1400,0.0750,0.086016,0.292677,0.213023,0.080121
0.1400,0.0900,0.097018,0.267668,0.226732,0.043806
0.1400,0.1050,0.089587,0.283039,0.215361,0.070622
0.1400,0.1200,0.098634,0.268508,0.231592,0.044603
0.1400,0.1350,0.098087,0.268316,0.228584,0.047348
0.1400,0.1500,0.102045,0.263173,0.235827,0.038630
0.1400,0.1650,0.116107,0.242843,0.257957,0.015014
0.1400,0.1800,0.107936,0.254840,0.244560,0.031542
0.1400,0.1950,0.107258,0.255861,0.246639,0.021265
0.1400,0.2100,0.113036,0.251078,0.256722,0.019491
0.1400,0.2250,0.113734,0.247662,0.254838,0.025813
0.1400,0.2400,0.126817,0.229144,0.276856,0.002035
0.1400,0.2550,0.124593,0.234331,0.274369,0.009417
0.1400,0.2700,0.133089,0.214293,0.277207,0.001154
0.1400,0.2850,0.134215,0.215870,0.281130,0.004978
0.1400,0.3000,0.132569,0.220824,0.283776,0.006661
0.1400,0.3150,0.137047,0.213638,0.285762,0.003659
0.1400,0.3300,0.146557,0.203095,0.300705,0.009270
0.1400,0.3450,0.139640,0.209463,0.290037,0.001426
0.1400,0.3600,0.150171,0.200001,0.308999,0.000000
0.1400,0.3750,0.150685,0.193692,0.301508,0.000000
0.1400,0.3900,0.148973,0.194895,0.297705,0.000923
0.1400,0.4050,0.160280,0.181651,0.311749,0.000725
0.1400,0.4200,0.157738,0.186328,0.309272,0.000000
0.1400,0.4350,0.156176,0.186996,0.308304,0.000000
0.1400,0.4500,0.168867,0.171896,0.323004,0.000000
0.1400,0.4650,0.171186,0.171551,0.326749,0.000000
0.1400,0.4800,0.172657,0.170011,0.331389,0.001328
0.1400,0.4950,0.186812,0.152314,0.341886,0.000000
0.1400,0.5100,0.166545,0.176584,0.322516,0.000000
0.1400,0.5250,0.192161,0.147331,0.347569,0.000000
0.1400,0.5400,0.185798,0.158083,0.350517,0.000000
0.1400,0.5550,0.180035,0.161363,0.337537,0.000000
0.1400,0.5700,0.194891,0.147787,0.359513,0.000000
0.1400,0.5850,0.197147,0.142497,0.356003,0.000000
0.1400,0.6000,0.194706,0.146438,0.356462,0.000000
0.1500,0.0000,0.073923,0.307919,0.186681,0.121996
0.1500,0.0150,0.073312,0.311851,0.188749,0.123102
0.1500,0.0300,0.078985,0.299310,0.196590,0.102719
0.1500,0.0450,0.079012,0.296858,0.192742,0.104661
0.1500,0.0600,0.084673,0.293811,0.207589,0.092380
0.1500,0.0750,0.084927,0.292247,0.208353,0.085738
0.1500,0.0900,0.086609,0.293892,0.215308,0.081663
0.1500,0.1050,0.089249,0.283938,0.214462,0.074074
0.1500,0.1200,0.100568,0.262508,0.229192,0.049736
0.1500,0.1350,0.106800,0.255825,0.241475,0.041902
0.1500,0.1500,0.116983,0.243642,0.257658,0.031934
0.1500,0.1650,0.109407,0.251695,0.247805,0.021634
0.1500,0.1800,0.117074,0.242435,0.260765,0.014373
0.1500,0.1950,0.114154,0.244126,0.253674,0.017136
0.1500,0.2100,0.114773,0.244384,0.255616,0.020874
0.1500,0.2250,0.123462,0.233444,0.271956,0.006850
0.1500,0.2400,0.121384,0.234822,0.264578,0.014584
0.1500,0.2550,0.134693,0.213001,0.280399,0.000000
0.1500,0.2700,0.130127,0.221142,0.275558,0.006061
0.1500,0.2850,0.138079,0.212846,0.289854,0.003219
0.1500,0.3000,0.132834,0.215952,0.276648,0.008810
0.1500,0.3150,0.145226,0.203688,0.298912,0.000368
0.1500,0.3300,0.138279,0.212614,0.289986,0.005130
0.1500,0.3450,0.149942,0.195923,0.301677,0.000000
0.1500,0.3600,0.147867,0.199061,0.300139,0.000000
0.1500,0.3750,0.152501,0.191596,0.304804,0.000040
0.1500,0.3900,0.161087,0.181461,0.316239,0.000000
0.1500,0.4050,0.158936,0.184367,0.310033,0.001211
0.1500,0.4200,0.159796,0.187794,0.322106,0.000040
0.1500,0.4350,0.163276,0.180923,0.319877,0.000718
0.1500,0.4500,0.173073,0.169867,0.331933,0.000000
0.1500,0.4650,0.164390,0.179268,0.322932,0.000000
0.1500,0.4800,0.186911,0.154269,0.348631,0.000000
0.1500,0.4950,0.175890,0.164431,0.331269,0.000000
0.1500,0.5100,0.176199,0.165439,0.336261,0.000000
0.1500,0.5250,0.182938,0.160954,0.346446,0.000000
0.1500,0.5400,0.190386,0.151024,0.351176,0.000000
0.1500,0.5550,0.205935,0.136871,0.372129,0.000000
0.1500,0.5700,0.203124,0.138301,0.367599,0.000000
0.1500,0.5850,0.209530,0.133097,0.373603,0.000000
0.1500,0.6000,0.201639,0.142618,0.372482,0.000000
0.1600,0.0000,0.083341,0.291771,0.203629,0.088306
0.1600,0.0150,0.079734,0.296228,0.194872,0.105598
0.1600,0.0300,0.089695,0.285782,0.218318,0.070975
0.1600,0.0450,0.091582,0.282310,0.221590,0.061709
0.1600,0.0600,0.092664,0.275897,0.218903,0.063263
0.1600,0.0750,0.101731,0.263920,0.235080,0.047591
0.1600,0.0900,0.097080,0.269707,0.226393,0.054852
0.1600,0.1050,0.099670,0.273254,0.237646,0.046133
0.1600,0.1200,0.098257,0.270019,0.230781,0.048339
0.1600,0.1350,0.110756,0.251212,0.251788,0.027768
0.1600,0.1500,0.119322,0.241741,0.266159,0.016845
0.1600,0.1650,0.117736,0.239553,0.259847,0.014518
0.1600,0.1800,0.121681,0.236417,0.265583,0.020873
0.1600,0.1950,0.113242,0.248318,0.255682,0.020597
0.1600,0.2100,0.117065,0.241782,0.261518,0.008025
0.1600,0.2250,0.126868,0.225341,0.270759,0.008552
0.1600,0.2400,0.134640,0.218798,0.283602,0.004177
0.1600,0.2550,0.151198,0.194346,0.302254,0.001655
0.1600,0.2700,0.139030,0.210894,0.289606,0.003197
0.1600,0.2850,0.140609,0.210904,0.293796,0.004957
0.1600,0.3000,0.139375,0.207822,0.286378,0.001984
0.1600,0.3150,0.148494,0.198288,0.299612,0.002917
0.1600,0.3300,0.156209,0.188197,0.310103,0.000208
0.1600,0.3450,0.151752,0.188838,0.299262,0.000000
0.1600,0.3600,0.158708,0.187252,0.316648,0.000000
0.1600,0.3750,0.164354,0.182791,0.326809,0.000000
0.1600,0.3900,0.161799,0.186597,0.322803,0.000786
0.1600,0.4050,0.159610,0.185745,0.319155,0.000000
0.1600,0.4200,0.173725,0.166337,0.328863,0.000000
0.1600,0.4350,0.179981,0.162996,0.337604,0.000000
0.1600,0.4500,0.173694,0.168260,0.333140,0.000000
0.1600,0.4650,0.167996,0.172897,0.322603,0.000000
0.1600,0.4800,0.185435,0.154743,0.345257,0.000000
0.1600,0.4950,0.188633,0.154093,0.352607,0.000000
0.1600,0.5100,0.190430,0.151878,0.352522,0.000000
0.1600,0.5250,0.187020,0.152625,0.344775,0.000000
0.1600,0.5400,0.198185,0.139951,0.350149,0.000000
0.1600,0.5550,0.192390,0.149077,0.354123,0.000000
0.1600,0.5700,0.191466,0.148447,0.345953,0.000000
0.1600,0.5850,0.204427,0.135021,0.364279,0.000000
0.1600,0.6000,0.207612,0.132594,0.367306,0.000000
0.1700,0.0000,0.081100,0.297805,0.200795,0.098026
0.1700,0.0150,0.087855,0.286187,0.213313,0.072874
0.1700,0.0300,0.086574,0.285669,0.208031,0.083558
0.1700,0.0450,0.091491,0.281829,0.220471,0.066000
0.1700,0.0600,0.104202,0.258577,0.239323,0.035277
0.1700,0.0750,0.102867,0.255573,0.232727,0.030947
0.1700,0.0900,0.101190,0.265919,0.236481,0.044627
0.1700,0.1050,0.106308,0.259640,0.245860,0.031724
0.1700,0.1200,0.117725,0.241952,0.262648,0.016177
0.1700,0.1350,0.114703,0.245055,0.256245,0.020699
0.1700,0.1500,0.111775,0.255880,0.256620,0.027394
0.1700,0.1650,0.124292,0.228919,0.267781,0.009693
0.1700,0.1800,0.118591,0.237815,0.261385,0.012806
0.1700,0.1950,0.130095,0.220335,0.275665,0.001836
0.1700,0.2100,0.128054,0.226625,0.275375,0.014358
0.1700,0.2250,0.130091,0.221318,0.273682,0.008288
0.1700,0.2400,0.135460,0.216416,0.283984,0.008429
0.1700,0.2550,0.137404,0.211862,0.284138,0.007461
0.1700,0.2700,0.140884,0.206123,0.287977,0.001494
0.1700,0.2850,0.147506,0.198994,0.298806,0.001690
0.1700,0.3000,0.148114,0.204204,0.308996,0.000841
0.1700,0.3150,0.145946,0.200897,0.298903,0.002333
0.1700,0.3300,0.157229,0.185310,0.310590,0.000000
0.1700,0.3450,0.158552,0.184640,0.310160,0.001917
0.1700,0.3600,0.151386,0.195530,0.307370,0.000000
0.1700,0.3750,0.155851,0.187557,0.309543,0.000000
0.1700,0.3900,0.159927,0.185587,0.319113,0.000000
0.1700,0.4050,0.168362,0.172638,0.323462,0.000000
0.1700,0.4200,0.179929,0.160629,0.339371,0.000000
0.1700,0.4350,0.180441,0.163234,0.343566,0.000000
0.1700,0.4500,0.178034,0.161641,0.329759,0.000000
0.1700,0.4650,0.184255,0.154150,0.338950,0.000000
0.1700,0.4800,0.188390,0.152836,0.346464,0.000000
0.1700,0.4950,0.187122,0.153022,0.344878,0.000000
0.1700,0.5100,0.194837,0.147725,0.360075,0.000000
0.1700,0.5250,0.191069,0.149938,0.351062,0.000000
0.1700,0.5400,0.202458,0.138850,0.366350,0.000000
0.1700,0.5550,0.196000,0.147509,0.364391,0.000000
0.1700,0.5700,0.195132,0.142352,0.349548,0.000000
0.1700,0.5850,0.205405,0.135348,0.364952,0.000000
0.1700,0.6000,0.213034,0.126533,0.370067,0.000000
0.1800,0.0000,0.087780,0.289866,0.215034,0.076372
0.1800,0.0150,0.087749,0.288558,0.212342,0.081228
0.1800,0.0300,0.095713,0.269372,0.223728,0.054064
0.1800,0.0450,0.098582,0.267389,0.230311,0.046612
0.1800,0.0600,0.097362,0.270873,0.227427,0.056763
0.1800,0.0750,0.098345,0.269988,0.231212,0.045754
0.1800,0.0900,0.103588,0.259981,0.238919,0.032311
0.1800,0.1050,0.116905,0.245074,0.262726,0.016470
0.1800,0.1200,0.113286,0.245000,0.252300,0.017148
0.1800,0.1350,0.122762,0.232592,0.268508,0.004498
0.1800,0.1500,0.118464,0.240905,0.262595,0.015533
0.1800,0.1650,0.129897,0.223196,0.278104,0.001193
0.1800,0.1800,0.120669,0.239074,0.267626,0.015202
0.1800,0.1950,0.135886,0.216104,0.286496,0.008246
0.1800,0.2100,0.134632,0.217074,0.284526,0.002196
0.1800,0.2250,0.138440,0.209602,0.287098,0.001242
0.1800,0.2400,0.132767,0.221030,0.280870,0.011992
0.1800,0.2550,0.140680,0.209375,0.293725,0.001822
0.1800,0.2700,0.145382,0.199276,0.293924,0.004046
0.1800,0.2850,0.140096,0.208237,0.289563,0.000374
0.1800,0.3000,0.149582,0.193205,0.297395,0.000503
0.1800,0.3150,0.156593,0.191616,0.319584,0.000000
0.1800,0.3300,0.155359,0.189460,0.310940,0.000000
0.1800,0.3450,0.152226,0.192326,0.304674,0.000000
0.1800,0.3600,0.164055,0.180400,0.320400,0.000718
0.1800,0.3750,0.180212,0.158232,0.332868,0.000000
0.1800,0.3900,0.165351,0.174138,0.316162,0.000000
0.1800,0.4050,0.168017,0.177669,0.331231,0.000000
0.1800,0.4200,0.173633,0.166180,0.326520,0.000000
0.1800,0.4350,0.170066,0.171995,0.327205,0.000000
0.1800,0.4500,0.172335,0.170099,0.329001,0.000000
0.1800,0.4650,0.184809,0.154408,0.340092,0.000000
0.1800,0.4800,0.191055,0.148036,0.348664,0.000000
0.1800,0.4950,0.190302,0.149235,0.347965,0.000000
0.1800,0.5100,0.195863,0.148398,0.366402,0.000000
0.1800,0.5250,0.196807,0.144262,0.358638,0.000000
0.1800,0.5400,0.198448,0.141784,0.359316,0.000000
0.1800,0.5550,0.209029,0.131085,0.370115,0.000000
0.1800,0.5700,0.208006,0.135514,0.375186,0.000000
0.1800,0.5850,0.207369,0.134533,0.367767,0.000000
0.1800,0.6000,0.208555,0.129239,0.362061,0.000000
0.1900,0.0000,0.096468,0.273299,0.229401,0.049712
0.1900,0.0150,0.103870,0.257169,0.234931,0.040946
0.1900,0.0300,0.099625,0.268044,0.234156,0.041690
0.1900,0.0450,0.105034,0.262316,0.243884,0.035582
0.1900,0.0600,0.109254,0.248615,0.245185,0.022249
0.1900,0.0750,0.113168,0.252582,0.259618,0.020736
0.1900,0.0900,0.109629,0.253933,0.251267,0.021146
0.1900,0.1050,0.109968,0.253512,0.251288,0.026727
0.1900,0.1200,0.118460,0.241475,0.263925,0.015597
0.1900,0.1350,0.120426,0.236728,0.264972,0.011967
0.1900,0.1500,0.121277,0.233358,0.264242,0.006189
0.1900,0.1650,0.130961,0.220429,0.278871,0.001567
0.1900,0.1800,0.131679,0.223200,0.280600,0.009041
0.1900,0.1950,0.132731,0.219116,0.282384,0.001416
0.1900,0.2100,0.132218,0.219010,0.278990,0.005113
0.1900,0.2250,0.148855,0.198122,0.302778,0.000000
0.1900,0.2400,0.148390,0.199733,0.302767,0.000107
0.1900,0.2550,0.143357,0.204821,0.296979,0.000000
0.1900,0.2700,0.143001,0.207507,0.299193,0.000000
0.1900,0.2850,0.159701,0.184936,0.317364,0.000000
0.1900,0.3000,0.158460,0.185041,0.313359,0.000000
0.1900,0.3150,0.162300,0.179239,0.315861,0.000000
0.1900,0.3300,0.167899,0.178325,0.331475,0.000000
0.1900,0.3450,0.161668,0.182400,0.315800,0.000718
0.1900,0.3600,0.170666,0.174945,0.335355,0.000000
0.1900,0.3750,0.163755,0.180675,0.322225,0.000000
0.1900,0.3900,0.181593,0.160035,0.341065,0.000000
0.1900,0.4050,0.178931,0.166650,0.339850,0.000029
0.1900,0.4200,0.181726,0.161179,0.343521,0.000000
0.1900,0.4350,0.175606,0.165927,0.333673,0.000000
0.1900,0.4500,0.180376,0.160158,0.337842,0.000000
0.1900,0.4650,0.187577,0.152632,0.346868,0.000000
0.1900,0.4800,0.198199,0.141814,0.359286,0.000000
0.1900,0.4950,0.190431,0.149148,0.348852,0.000000
0.1900,0.5100,0.202178,0.137985,0.359315,0.000000
0.1900,0.5250,0.198752,0.140533,0.355267,0.000000
0.1900,0.5400,0.205163,0.134549,0.363351,0.000000
0.1900,0.5550,0.206803,0.135687,0.365913,0.000000
0.1900,0.5700,0.206272,0.133146,0.364354,0.000000
0.1900,0.5850,0.219455,0.121600,0.376000,0.000000
0.1900,0.6000,0.215660,0.126263,0.379837,0.000000
0.2000,0.0000,0.098514,0.260502,0.224198,0.044855
0.2000,0.0150,0.114217,0.243299,0.252701,0.023120
0.2000,0.0300,0.104547,0.255361,0.237039,0.030433
0.2000,0.0450,0.109450,0.253511,0.249889,0.022030
0.2000,0.0600,0.113179,0.245443,0.253357,0.012201
0.2000,0.0750,0.109693,0.249847,0.246553,0.023157
0.2000,0.0900,0.120507,0.237831,0.266469,0.014349
0.2000,0.1050,0.116027,0.244396,0.260604,0.012425
0.2000,0.1200,0.121016,0.233804,0.261996,0.013687
0.2000,0.1350,0.134099,0.218587,0.284113,0.003892
0.2000,0.1500,0.124998,0.229612,0.269488,0.012209
0.2000,0.1650,0.131005,0.216360,0.273540,0.001596
0.2000,0.1800,0.128314,0.225438,0.274262,0.006568
0.2000,0.1950,0.141826,0.208200,0.296900,0.000000
0.2000,0.2100,0.144764,0.206955,0.303545,0.000000
0.2000,0.2250,0.150045,0.195554,0.301446,0.002868
0.2000,0.2400,0.144856,0.204802,0.298998,0.003431
0.2000,0.2550,0.148472,0.199337,0.305563,0.000000
0.2000,0.2700,0.157062,0.185619,0.307681,0.000000
0.2000,0.2850,0.164836,0.178904,0.323896,0.000000
0.2000,0.3000,0.153745,0.194677,0.312823,0.000000
0.2000,0.3150,0.152425,0.194834,0.309466,0.002517
0.2000,0.3300,0.162654,0.177744,0.313556,0.000000
0.2000,0.3450,0.176527,0.166371,0.334829,0.000000
0.2000,0.3600,0.177229,0.162718,0.332882,0.000000
0.2000,0.3750,0.172255,0.166869,0.326031,0.000000
0.2000,0.3900,0.171544,0.171279,0.330221,0.000000
0.2000,0.4050,0.174811,0.164101,0.327899,0.000000
0.2000,0.4200,0.188133,0.152111,0.343189,0.000000
0.2000,0.4350,0.188409,0.150623,0.342877,0.000000
0.2000,0.4500,0.197508,0.142125,0.355275,0.000000
0.2000,0.4650,0.188989,0.151646,0.350354,0.000000
0.2000,0.4800,0.203239,0.135237,0.357763,0.000000
0.2000,0.4950,0.197875,0.139567,0.351733,0.000000
0.2000,0.5100,0.209047,0.133202,0.371798,0.000000
0.2000,0.5250,0.199399,0.140058,0.359142,0.000000
0.2000,0.5400,0.206092,0.135479,0.367921,0.000000
0.2000,0.5550,0.204943,0.133975,0.358025,0.000000
0.2000,0.5700,0.207513,0.130646,0.360354,0.000000
0.2000,0.5850,0.214732,0.126074,0.374126,0.000000
0.2000,0.6000,0.223517,0.117875,0.379125,0.000000
0.2100,0.0000,0.108023,0.251729,0.243071,0.026378
0.2100,0.0150,0.110439,0.248268,0.248132,0.016597
0.2100,0.0300,0.108062,0.253053,0.243847,0.029571
0.2100,0.0450,0.108740,0.250068,0.243232,0.028022
0.2100,0.0600,0.117130,0.242319,0.259381,0.011185
0.2100,0.0750,0.124638,0.231730,0.272370,0.005842
0.2100,0.0900,0.123240,0.231630,0.268470,0.008689
0.2100,0.1050,0.120301,0.235277,0.263223,0.008711
0.2100,0.1200,0.124674,0.225446,0.266354,0.003306
0.2100,0.1350,0.128632,0.225080,0.274520,0.009946
0.2100,0.1500,0.123709,0.229548,0.267052,0.010646
0.2100,0.1650,0.133534,0.217465,0.281635,0.002556
0.2100,0.1800,0.141907,0.205427,0.290473,0.001053
0.2100,0.1950,0.141064,0.207218,0.292982,0.000848
0.2100,0.2100,0.143050,0.204898,0.296102,0.000000
0.2100,0.2250,0.151223,0.194991,0.303409,0.002323
0.2100,0.2400,0.156951,0.190238,0.315062,0.000000
0.2100,0.2550,0.147576,0.196407,0.295193,0.001066
0.2100,0.2700,0.151940,0.193200,0.303500,0.000000
0.2100,0.2850,0.162600,0.183989,0.323411,0.000000
0.2100,0.3000,0.165444,0.174821,0.318679,0.000000
0.2100,0.3150,0.159274,0.186307,0.316893,0.000101
0.2100,0.3300,0.166099,0.172924,0.312676,0.000000
0.2100,0.3450,0.174281,0.165434,0.328166,0.000000
0.2100,0.3600,0.182408,0.156267,0.337433,0.000000
0.2100,0.3750,0.181257,0.156969,0.336031,0.000000
0.2100,0.3900,0.185447,0.154947,0.344053,0.000000
0.2100,0.4050,0.188463,0.151137,0.344163,0.000000
0.2100,0.4200,0.190737,0.149014,0.349586,0.000000
0.2100,0.4350,0.184743,0.157657,0.346843,0.000000
0.2100,0.4500,0.187408,0.155948,0.351652,0.000000
0.2100,0.4650,0.189960,0.150855,0.350245,0.000000
0.2100,0.4800,0.199527,0.141908,0.358492,0.000000
0.2100,0.4950,0.207832,0.133505,0.366595,0.000000
0.2100,0.5100,0.209514,0.131315,0.370085,0.000000
0.2100,0.5250,0.208673,0.129434,0.360066,0.000000
0.2100,0.5400,0.206323,0.135434,0.366366,0.000000
0.2100,0.5550,0.214457,0.127826,0.377774,0.000000
0.2100,0.5700,0.214961,0.126172,0.374128,0.000000
0.2100,0.5850,0.221791,0.119894,0.384106,0.000000
0.2100,0.6000,0.227061,0.113815,0.383985,0.000000
0.2200,0.0000,0.108338,0.254570,0.247030,0.022542
0.2200,0.0150,0.106644,0.251636,0.240064,0.027264
0.2200,0.0300,0.105524,0.259696,0.243004,0.034150
0.2200,0.0450,0.116364,0.243172,0.259328,0.014307
0.2200,0.0600,0.113678,0.243300,0.252400,0.015961
0.2200,0.0750,0.124620,0.229524,0.267876,0.008669
0.2200,0.0900,0.135242,0.215039,0.283661,0.001258
0.2200,0.1050,0.125918,0.225941,0.270559,0.006179
0.2200,0.1200,0.138724,0.211037,0.290263,0.000040
0.2200,0.1350,0.136402,0.213464,0.285736,0.000603
0.2200,0.1500,0.129631,0.222484,0.277216,0.003537
0.2200,0.1650,0.147690,0.200630,0.301870,0.002505
0.2200,0.1800,0.152715,0.193681,0.304619,0.001197
0.2200,0.1950,0.132445,0.215756,0.275944,0.004796
0.2200,0.2100,0.152122,0.194993,0.309907,0.000000
0.2200,0.2250,0.156703,0.187481,0.309619,0.000000
0.2200,0.2400,0.154592,0.188340,0.306560,0.000000
0.2200,0.2550,0.173001,0.171181,0.335119,0.000000
0.2200,0.2700,0.153451,0.188974,0.304126,0.001349
0.2200,0.2850,0.168454,0.176034,0.326366,0.000000
0.2200,0.3000,0.163809,0.177530,0.317970,0.000000
