noise_strength,eve_rate,qber_mean,iab_mean,iae_mean,skr_mean
0.0000,0.2571,0.127972,0.111152,0.233467,0.000000
0.0000,0.2625,0.127553,0.111314,0.239086,0.000000
0.0000,0.2679,0.136553,0.107386,0.241305,0.000000
0.0000,0.2732,0.133740,0.110457,0.244842,0.000000
0.0000,0.2786,0.146600,0.100611,0.240000,0.000000
0.0000,0.2839,0.148505,0.101224,0.240426,0.000154
0.0000,0.2893,0.143222,0.104210,0.243351,0.000000
0.0000,0.2946,0.152188,0.099343,0.246398,0.000000
0.0000,0.3000,0.154037,0.096392,0.243066,0.000000
0.0030,0.0000,0.003053,0.244002,0.016064,0.227938
0.0030,0.0054,0.004240,0.240997,0.022628,0.218369
0.0030,0.0107,0.006316,0.236840,0.032190,0.204651
0.0030,0.0161,0.011289,0.231980,0.053316,0.178665
0.0030,0.0214,0.017523,0.219924,0.076610,0.143314
0.0030,0.0268,0.015406,0.224114,0.067228,0.156886
0.0030,0.0321,0.020154,0.215378,0.083452,0.132457
0.0030,0.0375,0.019174,0.215076,0.082063,0.133013
0.0030,0.0429,0.022536,0.206911,0.088502,0.118565
0.0030,0.0482,0.027168,0.208968,0.107259,0.101919
0.0030,0.0536,0.031702,0.202377,0.121376,0.082573
0.0030,0.0589,0.031081,0.202737,0.115638,0.088429
0.0030,0.0643,0.037017,0.193979,0.130881,0.069173
0.0030,0.0696,0.031537,0.201823,0.120911,0.081685
0.0030,0.0750,0.042075,0.190889,0.146209,0.050726
0.0030,0.0804,0.037177,0.199556,0.135112,0.067287
0.0030,0.0857,0.040836,0.192781,0.141057,0.058616
0.0030,0.0911,0.055387,0.172940,0.169681,0.021769
0.0030,0.0964,0.053145,0.177002,0.169009,0.023730
0.0030,0.1018,0.053833,0.175957,0.165516,0.028886
0.0030,0.1071,0.050560,0.177180,0.158892,0.032983
0.0030,0.1125,0.057666,0.171137,0.173639,0.020359
0.0030,0.1179,0.066164,0.158649,0.182130,0.011182
0.0030,0.1232,0.072028,0.158851,0.198505,0.006801
0.0030,0.1286,0.067934,0.161049,0.189214,0.010890
0.0030,0.1339,0.066385,0.161865,0.182746,0.016668
0.0030,0.1393,0.069292,0.162841,0.192176,0.012043
0.0030,0.1446,0.073971,0.158705,0.200559,0.006594
0.0030,0.1500,0.085446,0.148641,0.212579,0.002842
0.0030,0.1554,0.078887,0.152499,0.204878,0.004422
0.0030,0.1607,0.092458,0.141878,0.221179,0.000651
0.0030,0.1661,0.087433,0.145986,0.215064,0.002645
0.0030,0.1714,0.087070,0.146839,0.214885,0.008173
0.0030,0.1768,0.084378,0.150180,0.215691,0.003156
0.0030,0.1821,0.098909,0.134419,0.222778,0.000090
0.0030,0.1875,0.104005,0.130292,0.227514,0.000802
0.0030,0.1929,0.097050,0.138840,0.224691,0.000380
0.0030,0.1982,0.101470,0.132559,0.225369,0.000415
0.0030,0.2036,0.107286,0.127940,0.229855,0.000000
0.0030,0.2089,0.105247,0.131336,0.231309,0.000000
0.0030,0.2143,0.104688,0.130535,0.227324,0.000000
0.0030,0.2196,0.114303,0.123864,0.235231,0.000326
0.0030,0.2250,0.122083,0.118435,0.236445,0.000000
0.0030,0.2304,0.116083,0.121467,0.234577,0.000359
0.0030,0.2357,0.115039,0.121828,0.234772,0.000068
0.0030,0.2411,0.116336,0.121646,0.237947,0.000037
0.0030,0.2464,0.122112,0.117584,0.242058,0.000000
0.0030,0.2518,0.121699,0.117887,0.237338,0.000000
0.0030,0.2571,0.135909,0.108677,0.242867,0.000000
0.0030,0.2625,0.135955,0.107043,0.241593,0.000000
0.0030,0.2679,0.133367,0.109277,0.237655,0.000000
0.0030,0.2732,0.138063,0.110142,0.247338,0.000000
0.0030,0.2786,0.143064,0.104091,0.239989,0.000000
0.0030,0.2839,0.147943,0.098680,0.241389,0.000000
0.0030,0.2893,0.158013,0.094120,0.243636,0.000000
0.0030,0.2946,0.149418,0.099866,0.241545,0.000000
0.0030,0.3000,0.145355,0.102299,0.241320,0.000000
0.0060,0.0000,0.006561,0.240349,0.034302,0.206048
0.0060,0.0054,0.009906,0.238624,0.049786,0.188838
0.0060,0.0107,0.011446,0.236555,0.053266,0.183288
0.0060,0.0161,0.014795,0.227640,0.068184,0.159456
0.0060,0.0214,0.016740,0.220914,0.074275,0.146704
0.0060,0.0268,0.016875,0.220886,0.076876,0.144010
0.0060,0.0321,0.019809,0.216162,0.084610,0.131552
0.0060,0.0375,0.022764,0.212682,0.093542,0.119933
0.0060,0.0429,0.026925,0.210769,0.106379,0.104390
0.0060,0.0482,0.030755,0.204971,0.115638,0.091945
0.0060,0.0536,0.033547,0.201197,0.126078,0.076391
0.0060,0.0589,0.033966,0.198506,0.123142,0.077731
0.0060,0.0643,0.036450,0.196309,0.128686,0.072357
0.0060,0.0696,0.035575,0.198774,0.130085,0.073031
0.0060,0.0750,0.038187,0.194493,0.134937,0.064239
0.0060,0.0804,0.050527,0.177634,0.158169,0.035558
0.0060,0.0857,0.047183,0.181877,0.151866,0.042698
0.0060,0.0911,0.049719,0.182296,0.161543,0.034444
0.0060,0.0964,0.050177,0.179603,0.158902,0.036490
0.0060,0.1018,0.053733,0.177787,0.167786,0.028094
0.0060,0.1071,0.051503,0.175938,0.161485,0.028749
0.0060,0.1125,0.064862,0.163065,0.183580,0.012542
0.0060,0.1179,0.063287,0.167226,0.184544,0.012928
0.0060,0.1232,0.070779,0.160953,0.197496,0.004075
0.0060,0.1286,0.069193,0.162335,0.189672,0.012988
0.0060,0.1339,0.075065,0.156529,0.202338,0.004167
0.0060,0.1393,0.077440,0.150163,0.199637,0.005246
0.0060,0.1446,0.079563,0.151581,0.202683,0.006933
0.0060,0.1500,0.080984,0.151954,0.206165,0.004340
0.0060,0.1554,0.085043,0.148733,0.213299,0.003973
0.0060,0.1607,0.086625,0.147621,0.217033,0.003692
0.0060,0.1661,0.085090,0.148533,0.217102,0.001280
0.0060,0.1714,0.086617,0.146482,0.211708,0.003217
0.0060,0.1768,0.088292,0.142487,0.216217,0.000899
0.0060,0.1821,0.096911,0.136337,0.221847,0.000799
0.0060,0.1875,0.098697,0.135061,0.224670,0.000627
0.0060,0.1929,0.101942,0.133454,0.227085,0.001373
0.0060,0.1982,0.098571,0.132714,0.219935,0.000924
0.0060,0.2036,0.107609,0.129043,0.228026,0.001866
0.0060,0.2089,0.114161,0.125654,0.239675,0.000000
0.0060,0.2143,0.110841,0.123883,0.224173,0.000950
0.0060,0.2196,0.116119,0.122205,0.234349,0.000000
0.0060,0.2250,0.118046,0.122014,0.241281,0.000000
0.0060,0.2304,0.121002,0.119014,0.238139,0.000525
0.0060,0.2357,0.116083,0.120847,0.232728,0.000000
0.0060,0.2411,0.124943,0.118727,0.241837,0.000000
0.0060,0.2464,0.127078,0.116581,0.238004,0.000425
0.0060,0.2518,0.126877,0.116020,0.239969,0.000000
0.0060,0.2571,0.143213,0.103575,0.248868,0.000000
0.0060,0.2625,0.140261,0.106102,0.240441,0.000000
0.0060,0.2679,0.142035,0.103515,0.240062,0.000000
0.0060,0.2732,0.139877,0.106498,0.245364,0.000000
0.0060,0.2786,0.135085,0.110994,0.243283,0.000228
0.0060,0.2839,0.141179,0.105481,0.245551,0.000000
0.0060,0.2893,0.149212,0.099667,0.245728,0.000000
0.0060,0.2946,0.149457,0.097903,0.237235,0.000000
0.0060,0.3000,0.148533,0.099321,0.242926,0.000000
0.0090,0.0000,0.008234,0.239675,0.041122,0.198553
0.0090,0.0054,0.010365,0.231946,0.051284,0.180662
0.0090,0.0107,0.013811,0.228590,0.064830,0.163759
0.0090,0.0161,0.017789,0.224801,0.077381,0.147420
0.0090,0.0214,0.021321,0.216512,0.089192,0.127345
0.0090,0.0268,0.025599,0.210168,0.102964,0.108754
0.0090,0.0321,0.022251,0.215793,0.092835,0.122958
0.0090,0.0375,0.029420,0.206915,0.114658,0.093545
0.0090,0.0429,0.024011,0.213631,0.099098,0.114533
0.0090,0.0482,0.032337,0.198454,0.122757,0.075793
0.0090,0.0536,0.037238,0.195539,0.133413,0.066420
0.0090,0.0589,0.036403,0.200399,0.135235,0.067567
0.0090,0.0643,0.045562,0.184249,0.150023,0.044988
0.0090,0.0696,0.041518,0.192614,0.142064,0.058309
0.0090,0.0750,0.049669,0.181000,0.158704,0.035030
0.0090,0.0804,0.054321,0.176094,0.168009,0.027468
0.0090,0.0857,0.044940,0.184586,0.148382,0.045906
0.0090,0.0911,0.054045,0.178242,0.169786,0.024384
0.0090,0.0964,0.057582,0.175329,0.174194,0.024636
0.0090,0.1018,0.061584,0.169567,0.182345,0.018939
0.0090,0.1071,0.059232,0.172103,0.176576,0.022553
0.0090,0.1125,0.058161,0.173280,0.171997,0.027173
0.0090,0.1179,0.056809,0.171124,0.170904,0.020799
0.0090,0.1232,0.067615,0.166669,0.197519,0.006784
0.0090,0.1286,0.070977,0.161170,0.198055,0.006978
0.0090,0.1339,0.072807,0.157572,0.196537,0.009381
0.0090,0.1393,0.070940,0.163359,0.198045,0.010941
0.0090,0.1446,0.083614,0.147778,0.211047,0.000799
0.0090,0.1500,0.085366,0.149413,0.214919,0.002761
0.0090,0.1554,0.082341,0.151106,0.214490,0.001649
0.0090,0.1607,0.088348,0.141881,0.210785,0.001720
0.0090,0.1661,0.090030,0.141954,0.216131,0.000853
0.0090,0.1714,0.096554,0.139417,0.224120,0.000878
0.0090,0.1768,0.101039,0.135463,0.223852,0.002543
0.0090,0.1821,0.096318,0.136387,0.224566,0.000000
0.0090,0.1875,0.100485,0.133266,0.225166,0.000196
0.0090,0.1929,0.106642,0.131458,0.235689,0.000000
0.0090,0.1982,0.107910,0.131110,0.233717,0.000000
0.0090,0.2036,0.107492,0.130385,0.235102,0.000000
0.0090,0.2089,0.107573,0.131911,0.234432,0.001152
0.0090,0.2143,0.116822,0.123500,0.237582,0.000000
0.0090,0.2196,0.112170,0.128003,0.238371,0.000260
0.0090,0.2250,0.110546,0.129150,0.237967,0.001214
0.0090,0.2304,0.127443,0.117048,0.242176,0.000000
0.0090,0.2357,0.124071,0.118954,0.239397,0.000359
0.0090,0.2411,0.121233,0.120391,0.246778,0.000068
0.0090,0.2464,0.123809,0.116793,0.241319,0.000000
0.0090,0.2518,0.126808,0.114907,0.239574,0.000000
0.0090,0.2571,0.133793,0.109679,0.238870,0.000000
0.0090,0.2625,0.138196,0.106175,0.241459,0.000100
0.0090,0.2679,0.142382,0.104208,0.244447,0.000000
0.0090,0.2732,0.148457,0.101283,0.244814,0.000000
0.0090,0.2786,0.149396,0.101603,0.248682,0.000000
0.0090,0.2839,0.146227,0.100374,0.238209,0.000000
0.0090,0.2893,0.158679,0.093297,0.241141,0.000000
0.0090,0.2946,0.161354,0.092452,0.244820,0.000000
0.0090,0.3000,0.155943,0.095345,0.243652,0.000000
0.0120,0.0000,0.009532,0.234506,0.045273,0.189233
0.0120,0.0054,0.016041,0.223360,0.070422,0.152938
0.0120,0.0107,0.017167,0.225621,0.076210,0.149775
0.0120,0.0161,0.017075,0.223537,0.075823,0.147714
0.0120,0.0214,0.018657,0.222893,0.081500,0.141393
0.0120,0.0268,0.024409,0.216569,0.102657,0.113912
0.0120,0.0321,0.029254,0.202384,0.111052,0.092629
0.0120,0.0375,0.030773,0.203713,0.115079,0.092087
0.0120,0.0429,0.029639,0.206503,0.111891,0.095472
0.0120,0.0482,0.030835,0.203560,0.115326,0.090408
0.0120,0.0536,0.038418,0.200330,0.142312,0.060948
0.0120,0.0589,0.038141,0.197143,0.137805,0.063761
0.0120,0.0643,0.039906,0.195345,0.138988,0.064542
0.0120,0.0696,0.045284,0.187495,0.151918,0.044622
0.0120,0.0750,0.048926,0.183032,0.159314,0.037585
0.0120,0.0804,0.046305,0.181733,0.150202,0.039759
0.0120,0.0857,0.051102,0.182055,0.163789,0.035289
0.0120,0.0911,0.054012,0.175651,0.167458,0.027267
0.0120,0.0964,0.058525,0.173475,0.180252,0.016063
0.0120,0.1018,0.060328,0.168144,0.174386,0.021280
0.0120,0.1071,0.068281,0.164198,0.192524,0.014313
0.0120,0.1125,0.065087,0.167238,0.187558,0.015925
0.0120,0.1179,0.069325,0.160274,0.189713,0.012807
0.0120,0.1232,0.069595,0.160899,0.194815,0.009193
0.0120,0.1286,0.067707,0.168269,0.196910,0.011868
0.0120,0.1339,0.080381,0.152215,0.209321,0.003324
0.0120,0.1393,0.076457,0.152810,0.199402,0.004623
0.0120,0.1446,0.085278,0.147483,0.211683,0.004689
0.0120,0.1500,0.088682,0.144415,0.217697,0.002331
0.0120,0.1554,0.086883,0.146802,0.215313,0.000786
0.0120,0.1607,0.082430,0.151400,0.214309,0.002412
0.0120,0.1661,0.092034,0.142304,0.213943,0.005286
0.0120,0.1714,0.089794,0.143829,0.215544,0.002152
0.0120,0.1768,0.092529,0.141870,0.220970,0.000821
0.0120,0.1821,0.099440,0.134944,0.223759,0.000515
0.0120,0.1875,0.096631,0.138367,0.227139,0.000359
0.0120,0.1929,0.111969,0.123793,0.229843,0.000924
0.0120,0.1982,0.114797,0.124011,0.236498,0.000000
0.0120,0.2036,0.109881,0.129679,0.237323,0.000525
0.0120,0.2089,0.111721,0.129442,0.244151,0.000000
0.0120,0.2143,0.112737,0.126157,0.231931,0.000392
0.0120,0.2196,0.121574,0.119832,0.236209,0.000164
0.0120,0.2250,0.121065,0.117220,0.235769,0.000000
0.0120,0.2304,0.128581,0.113783,0.242110,0.000000
0.0120,0.2357,0.124796,0.114768,0.240191,0.000000
0.0120,0.2411,0.133317,0.112397,0.243298,0.000695
0.0120,0.2464,0.130811,0.114213,0.247600,0.000000
0.0120,0.2518,0.140925,0.104773,0.240253,0.000000
0.0120,0.2571,0.129417,0.115963,0.245797,0.000000
0.0120,0.2625,0.139920,0.107151,0.242215,0.000000
0.0120,0.2679,0.146242,0.103525,0.245331,0.000000
0.0120,0.2732,0.145042,0.105039,0.249656,0.000000
0.0120,0.2786,0.151218,0.097850,0.239835,0.000000
0.0120,0.2839,0.156027,0.095956,0.245368,0.000000
0.0120,0.2893,0.151812,0.098590,0.246736,0.000000
0.0120,0.2946,0.158706,0.095047,0.245320,0.000000
0.0120,0.3000,0.150972,0.097901,0.241764,0.000000
0.0150,0.0000,0.015733,0.225394,0.068708,0.156686
0.0150,0.0054,0.017698,0.220345,0.073152,0.147556
0.0150,0.0107,0.020674,0.217260,0.087808,0.129452
0.0150,0.0161,0.020875,0.220351,0.092276,0.128075
0.0150,0.0214,0.028808,0.205750,0.113200,0.092645
0.0150,0.0268,0.028959,0.205043,0.110130,0.096033
0.0150,0.0321,0.027377,0.210658,0.111037,0.099747
0.0150,0.0375,0.029571,0.205038,0.116074,0.089220
0.0150,0.0429,0.037265,0.197924,0.133300,0.070939
0.0150,0.0482,0.032528,0.199968,0.120806,0.081044
0.0150,0.0536,0.041557,0.190336,0.140975,0.058054
0.0150,0.0589,0.045134,0.187774,0.153230,0.041416
0.0150,0.0643,0.045758,0.188887,0.156190,0.040978
0.0150,0.0696,0.044704,0.188325,0.151657,0.047416
0.0150,0.0750,0.052673,0.176696,0.160474,0.035903
0.0150,0.0804,0.052001,0.178899,0.164944,0.028542
0.0150,0.0857,0.059248,0.173979,0.179351,0.020159
0.0150,0.0911,0.056742,0.176435,0.176700,0.020618
0.0150,0.0964,0.059546,0.168957,0.174463,0.021250
0.0150,0.1018,0.064193,0.168953,0.187426,0.015969
0.0150,0.1071,0.066652,0.164614,0.187316,0.012130
0.0150,0.1125,0.066459,0.168417,0.189841,0.017666
0.0150,0.1179,0.082642,0.149766,0.208862,0.001947
0.0150,0.1232,0.075361,0.153878,0.197762,0.010034
0.0150,0.1286,0.075041,0.160415,0.206956,0.004594
0.0150,0.1339,0.076479,0.154084,0.200287,0.006432
0.0150,0.1393,0.080554,0.150769,0.204010,0.005281
0.0150,0.1446,0.080987,0.153166,0.213150,0.000742
0.0150,0.1500,0.085734,0.146973,0.213445,0.003202
0.0150,0.1554,0.089472,0.143820,0.218928,0.001627
0.0150,0.1607,0.094186,0.144358,0.230654,0.000435
0.0150,0.1661,0.100644,0.137662,0.231208,0.000653
0.0150,0.1714,0.102573,0.133766,0.230575,0.000000
0.0150,0.1768,0.098372,0.134610,0.222834,0.000337
0.0150,0.1821,0.099398,0.136617,0.228654,0.000081
0.0150,0.1875,0.105865,0.135421,0.235858,0.002352
0.0150,0.1929,0.100568,0.135778,0.230081,0.000747
0.0150,0.1982,0.110091,0.128518,0.232607,0.000593
0.0150,0.2036,0.101927,0.133346,0.228960,0.000392
0.0150,0.2089,0.109758,0.130015,0.236512,0.000000
0.0150,0.2143,0.120500,0.119552,0.240266,0.000000
0.0150,0.2196,0.122857,0.120341,0.246601,0.000000
0.0150,0.2250,0.119256,0.120804,0.239492,0.000000
0.0150,0.2304,0.125161,0.116195,0.245454,0.000000
0.0150,0.2357,0.127922,0.114677,0.246208,0.000000
0.0150,0.2411,0.129431,0.115795,0.246202,0.000000
0.0150,0.2464,0.133736,0.111837,0.241925,0.000425
0.0150,0.2518,0.135216,0.112021,0.249485,0.000000
0.0150,0.2571,0.138680,0.108764,0.249513,0.000000
0.0150,0.2625,0.145960,0.102356,0.243894,0.000000
0.0150,0.2679,0.143973,0.105864,0.245939,0.000000
0.0150,0.2732,0.149792,0.103045,0.251429,0.000000
0.0150,0.2786,0.142382,0.105161,0.246256,0.000000
0.0150,0.2839,0.153490,0.097480,0.243566,0.000000
0.0150,0.2893,0.156243,0.096454,0.244630,0.000000
0.0150,0.2946,0.162741,0.092218,0.239506,0.000000
0.0150,0.3000,0.161746,0.095588,0.250865,0.000000
0.0180,0.0000,0.018508,0.221528,0.081185,0.140343
0.0180,0.0054,0.019427,0.219908,0.082690,0.137218
0.0180,0.0107,0.020291,0.214186,0.082203,0.132110
0.0180,0.0161,0.025805,0.204082,0.097599,0.107953
0.0180,0.0214,0.026267,0.207836,0.106173,0.101663
0.0180,0.0268,0.029087,0.209953,0.112769,0.097437
0.0180,0.0321,0.035798,0.199602,0.129980,0.074782
0.0180,0.0375,0.038141,0.200467,0.141376,0.060491
0.0180,0.0429,0.043339,0.190894,0.149452,0.047636
0.0180,0.0482,0.041665,0.196425,0.149188,0.050752
0.0180,0.0536,0.040669,0.195910,0.141815,0.060787
0.0180,0.0589,0.050528,0.188135,0.169060,0.030951
0.0180,0.0643,0.050466,0.179356,0.163246,0.025894
0.0180,0.0696,0.048006,0.188382,0.161365,0.036971
0.0180,0.0750,0.054544,0.178066,0.172750,0.023598
0.0180,0.0804,0.055914,0.174610,0.171412,0.024026
0.0180,0.0857,0.059978,0.173765,0.179904,0.022892
0.0180,0.0911,0.058895,0.173225,0.177629,0.018934
0.0180,0.0964,0.060222,0.174945,0.181744,0.023575
0.0180,0.1018,0.062025,0.173603,0.183888,0.022848
0.0180,0.1071,0.065544,0.166442,0.189482,0.012075
0.0180,0.1125,0.074017,0.159474,0.202986,0.005961
0.0180,0.1179,0.077002,0.155879,0.202728,0.010673
0.0180,0.1232,0.080658,0.151692,0.207240,0.005528
0.0180,0.1286,0.077419,0.157389,0.207389,0.004450
0.0180,0.1339,0.076671,0.153496,0.199451,0.007944
0.0180,0.1393,0.089891,0.143165,0.219147,0.000505
0.0180,0.1446,0.087181,0.148518,0.221757,0.000000
0.0180,0.1500,0.085382,0.147576,0.212273,0.003810
0.0180,0.1554,0.089108,0.144393,0.218690,0.001661
0.0180,0.1607,0.091466,0.142852,0.224786,0.000525
0.0180,0.1661,0.094474,0.141222,0.222869,0.001573
0.0180,0.1714,0.100859,0.138412,0.233621,0.000559
0.0180,0.1768,0.104150,0.132252,0.229465,0.000000
0.0180,0.1821,0.102474,0.134204,0.226264,0.001910
0.0180,0.1875,0.105255,0.133073,0.232215,0.000939
0.0180,0.1929,0.116565,0.125335,0.240932,0.000000
0.0180,0.1982,0.113121,0.126928,0.236888,0.000000
0.0180,0.2036,0.110359,0.128697,0.234200,0.000559
0.0180,0.2089,0.115586,0.125361,0.238773,0.000090
0.0180,0.2143,0.127840,0.115144,0.241605,0.000000
0.0180,0.2196,0.127737,0.113456,0.239403,0.000000
0.0180,0.2250,0.124671,0.115409,0.240350,0.000000
0.0180,0.2304,0.131404,0.113143,0.248169,0.000000
0.0180,0.2357,0.136863,0.110228,0.251004,0.000000
0.0180,0.2411,0.137110,0.107864,0.244178,0.000000
0.0180,0.2464,0.141020,0.107106,0.247351,0.000000
0.0180,0.2518,0.141100,0.105359,0.246610,0.000000
0.0180,0.2571,0.148121,0.100997,0.241401,0.000000
0.0180,0.2625,0.140675,0.107417,0.245414,0.000000
0.0180,0.2679,0.140631,0.107516,0.245243,0.000000
0.0180,0.2732,0.146553,0.102331,0.244046,0.000000
0.0180,0.2786,0.153489,0.096482,0.244490,0.000000
0.0180,0.2839,0.153349,0.098376,0.245652,0.000000
0.0180,0.2893,0.149869,0.101967,0.249450,0.000000
0.0180,0.2946,0.163221,0.090279,0.240798,0.000000
0.0180,0.3000,0.158932,0.095545,0.245981,0.000000
0.0210,0.0000,0.019504,0.225807,0.083732,0.142420
0.0210,0.0054,0.025782,0.213327,0.105474,0.107949
0.0210,0.0107,0.024151,0.213079,0.102099,0.111785
0.0210,0.0161,0.030082,0.207196,0.115227,0.094006
0.0210,0.0214,0.032483,0.206643,0.125201,0.082965
0.0210,0.0268,0.034789,0.202804,0.131300,0.073852
0.0210,0.0321,0.038179,0.192061,0.134052,0.061387
0.0210,0.0375,0.039844,0.187957,0.134989,0.059141
0.0210,0.0429,0.042468,0.193853,0.144865,0.059256
0.0210,0.0482,0.043092,0.192023,0.146637,0.056484
0.0210,0.0536,0.046024,0.193066,0.155663,0.049837
0.0210,0.0589,0.047744,0.185928,0.156263,0.043342
0.0210,0.0643,0.054639,0.179823,0.171046,0.030517
0.0210,0.0696,0.055051,0.177485,0.171685,0.024974
0.0210,0.0750,0.059646,0.177072,0.183955,0.022218
0.0210,0.0804,0.059121,0.175140,0.180723,0.019776
0.0210,0.0857,0.062045,0.170785,0.185748,0.015654
0.0210,0.0911,0.058725,0.169967,0.174452,0.019750
0.0210,0.0964,0.063270,0.166174,0.181303,0.016991
0.0210,0.1018,0.068723,0.164370,0.195291,0.008065
0.0210,0.1071,0.071729,0.160481,0.196949,0.008644
0.0210,0.1125,0.077591,0.155757,0.206247,0.003036
0.0210,0.1179,0.076749,0.157907,0.204666,0.011602
0.0210,0.1232,0.083538,0.148563,0.211598,0.002333
0.0210,0.1286,0.085264,0.148940,0.216503,0.003246
0.0210,0.1339,0.077596,0.152118,0.202898,0.005709
0.0210,0.1393,0.079539,0.152640,0.207976,0.003924
0.0210,0.1446,0.088819,0.146475,0.219665,0.005566
0.0210,0.1500,0.097601,0.139737,0.229072,0.000873
0.0210,0.1554,0.091282,0.143016,0.221354,0.002052
0.0210,0.1607,0.097234,0.139231,0.224554,0.001257
0.0210,0.1661,0.102672,0.136598,0.232943,0.000492
0.0210,0.1714,0.099033,0.136926,0.223264,0.002132
0.0210,0.1768,0.103131,0.133925,0.230524,0.000000
0.0210,0.1821,0.103423,0.137603,0.238814,0.000256
0.0210,0.1875,0.113235,0.125831,0.237616,0.000000
0.0210,0.1929,0.112997,0.126101,0.237547,0.000000
0.0210,0.1982,0.118531,0.122583,0.240792,0.000000
0.0210,0.2036,0.119366,0.121081,0.241552,0.000000
0.0210,0.2089,0.123826,0.116950,0.239833,0.000186
0.0210,0.2143,0.117135,0.123405,0.242378,0.000000
0.0210,0.2196,0.133943,0.113676,0.249904,0.000000
0.0210,0.2250,0.124898,0.117404,0.242958,0.000000
0.0210,0.2304,0.134937,0.110827,0.250413,0.000000
0.0210,0.2357,0.134586,0.112761,0.247677,0.000000
0.0210,0.2411,0.134850,0.108815,0.241110,0.000000
0.0210,0.2464,0.139769,0.109311,0.248739,0.000000
0.0210,0.2518,0.136466,0.110003,0.246212,0.000000
0.0210,0.2571,0.148317,0.103777,0.252266,0.000000
0.0210,0.2625,0.141259,0.107949,0.250471,0.000000
0.0210,0.2679,0.143310,0.106039,0.247778,0.000000
0.0210,0.2732,0.153391,0.099774,0.247204,0.000000
0.0210,0.2786,0.155799,0.097494,0.244834,0.000000
0.0210,0.2839,0.155770,0.095968,0.242663,0.000000
0.0210,0.2893,0.163335,0.093574,0.241624,0.000000
0.0210,0.2946,0.161151,0.094648,0.246418,0.000000
0.0210,0.3000,0.165498,0.091778,0.236671,0.000000
0.0240,0.0000,0.025965,0.213249,0.108087,0.105161
0.0240,0.0054,0.027053,0.215320,0.107406,0.108041
0.0240,0.0107,0.025969,0.212157,0.105556,0.106600
0.0240,0.0161,0.032767,0.203853,0.124810,0.080584
0.0240,0.0214,0.031654,0.204794,0.118338,0.089966
0.0240,0.0268,0.035067,0.199955,0.129554,0.071678
0.0240,0.0321,0.037154,0.197195,0.135119,0.065941
0.0240,0.0375,0.042040,0.195561,0.148637,0.055168
